gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Hvul_g31691_1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Nemnom_g4021.t1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Nemnom_g15927.t1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Hvul_g33448_1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Nemnom_g10620.t1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Hvul_g14435_1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Hvul_g4790_1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Nvec_v1g199298	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Spis_XP_022794827_1	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Exapal_XM_021055357.2	GPCRrhod.HG1.75:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	98.0	NA	NA
Hvul_g12460_1	GPCRrhod.HG1.76:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	90.0	NA	NA
Dgig_XM_028535059.1	GPCRrhod.HG1.76:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	90.0	NA	NA
Exapal_XM_021044609.2	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Nemnom_g13493.t1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Nemnom_g9807.t1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Morvir_scaffold99.g71.t1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Morvir_scaffold99.g70.t1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Hvul_g26858_1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Spis_XP_022794686_1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Dgig_XM_028541517.1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Adig_XM_015913001.1	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Nvec_v1g117722	GPCRrhod.HG1.77:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	86.0	NA	NA
Spis_XP_022795724_1	GPCRrhod.HG1.78:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Nvec_v1g82580	GPCRrhod.HG1.78:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Exapal_XM_021037721.2	GPCRrhod.HG1.78:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Adig_XM_015903078.1	GPCRrhod.HG1.78:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Spur_XM_030992409.1	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA97513	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA64215	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA133870	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA135606	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA63740	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA110292	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA93140	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA117576	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA28405	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA118246	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128530	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA63914	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Spur_XM_030992408.1	GPCRrhod.HG1.79:like:CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HRH4	100.0	NA	NA
Skow_XM_002740006.1	GPCRrhod.HG1.80:like:HRH2	100.0	NA	NA
Skow_XM_002731598.1	GPCRrhod.HG1.80:like:HRH2	100.0	NA	NA
Hsap_ENST00000636584	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Skow_XM_006815406.1	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Bralan_BLAG03002242_1	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Skow_XM_006822768.1	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Skow_XM_006821732.1	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Spur_XM_011664680.2	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Spur_XM_030981791.1	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Skow_XM_002734556.2	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA195094	GPCRrhod.HG1.81:HRH2	100.0	HRH2	99.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA107629	GPCRrhod.HG1.81:HRH2	100.0	HRH2	99.0
Drer_ENSDART00000174675	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Mmus_ENSMUST00000209846	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Drer_ENSDART00000080155	GPCRrhod.HG1.81:HRH2	100.0	HRH2	100.0
Tcas_TC012447_001	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Spur_XM_030981224.1	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Spur_XM_011678294.2	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Spur_XM_011684430.2	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Skow_XM_002733878.1	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Spur_XM_030974782.1	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA143285	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA18906	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Cgig_XM_011436579.3	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Dmel_FBtr0330711	GPCRrhod.HG1.82:like:AC144573.1/ADRB1/ADRB2/ADRB3/DRD1/DRD5/HTR4	100.0	NA	NA
Skow_XM_006823119.1	GPCRrhod.HG1.83:like:ADRA1A/ADRA1B/ADRA1D	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA176407	GPCRrhod.HG1.83:like:ADRA1A/ADRA1B/ADRA1D	100.0	NA	NA
Dmel_FBtr0110936	GPCRrhod.HG1.83:like:ADRA1A/ADRA1B/ADRA1D	100.0	NA	NA
Tcas_TC011639_001	GPCRrhod.HG1.83:like:ADRA1A/ADRA1B/ADRA1D	100.0	NA	NA
Bralan_BLAG03001546_1	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A/ADRA1B/ADRA1D	100.0/100.0/100.0
Skow_XM_006815407.1	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A/ADRA1B/ADRA1D	97.0/97.0/97.0
Mmus_ENSMUST00000103184	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1D	100.0
Hsap_ENST00000379453	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1D	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA65280	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A/ADRA1B/ADRA1D	98.0/98.0/98.0
Drer_ENSDART00000013641	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1B	100.0
Spur_XM_030985475.1	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A/ADRA1B/ADRA1D	97.0/97.0/97.0
Mmus_ENSMUST00000067258	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1B	100.0
Hsap_ENST00000306675	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1B	100.0
Drer_ENSDART00000167973	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A	100.0
Drer_ENSDART00000060351	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1B	100.0
Mmus_ENSMUST00000054661	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A	100.0
Cgig_XM_020065652.2	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A/ADRA1B/ADRA1D	15.0/15.0/15.0
Drer_ENSDART00000014678	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1D	100.0
Hsap_ENST00000380586	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A	100.0
Drer_ENSDART00000030938	GPCRrhod.HG1.84:ADRA1A/ADRA1B/ADRA1D	100.0	ADRA1A	100.0
Dgig_XM_028536780.1	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Nvec_v1g1944	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Exapal_XM_021042196.2	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Spis_XP_022779625_1	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Nvec_v1g119248	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Exapal_XM_021042194.2	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
Nvec_v1g212680	GPCRrhod.HG1.85:like:AC144573.1/ADORA1/ADORA2A/ADORA2B/ADORA3/ADRA1A/ADRA1B/ADRA1D/ADRA2A/ADRA2B/ADRA2C/ADRB1/ADRB2/ADRB3/CHRM1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/DRD2/DRD3/DRD4/DRD5/GPR119/HRH1/HRH2/HRH3/HRH4/HTR1A/HTR1B/HTR1D/HTR1E/HTR1F/HTR2A/HTR2B/HTR2C/HTR4/HTR5A/HTR6/HTR7/TMIGD3	100.0	NA	NA
