peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_003085	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0
TrH2_TrispH2_003088	10	11	9	37	35	9	17	30	7	87	1131	118	61	11	11
TrH2_TrispH2_003089	0	1	1	0	1	0	0	0	0	2	9	1	0	0	0
TrH2_TrispH2_003090	0	0	0	0	0	0	2	1	2	6	4	0	1	1	0
TrH2_TrispH2_003091	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
TrH2_TrispH2_003092	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
TrH2_TrispH2_003093	6	14	7	8	7	7	4	8	13	21	21	6	15	6	2
TrH2_TrispH2_003095	1	5	1	5	2	2	5	8	4	3	14	1	9	2	2
TrH2_TrispH2_003097	0	1	0	5	0	2	3	3	1	4	2	3	1	1	0
TrH2_TrispH2_003099	0	1	1	1	0	1	2	2	1	4	4	0	0	1	0
TrH2_TrispH2_003103	2	2	2	3	2	0	0	3	0	6	7	1	3	1	0
TrH2_TrispH2_003105	0	2	1	2	0	1	1	2	2	1	5	0	8	0	0
TrH2_TrispH2_003107	0	3	0	0	0	0	0	0	1	2	3	0	1	3	0
TrH2_TrispH2_003110	0	4	0	0	3	4	2	4	4	4	7	0	6	1	0
TrH2_TrispH2_003114	1	0	1	1	1	1	0	1	4	6	2	1	1	2	1
TrH2_orphan_381	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
TrH2_TrispH2_003116	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TrH2_orphan_382	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
TrH2_TrispH2_003117	0	0	0	0	0	0	0	0	0	0	1	0	11	1460	0
TrH2_TrispH2_003119	2	1	0	2	1	2	0	0	5	3	2	0	5	0	2
TrH2_TrispH2_003120	0	3	0	0	0	0	4	2	0	33	0	2	0	0	1
TrH2_TrispH2_003014	3	3	1	5	1	5	1	2	7	8	13	5	1	2	1
TrH2_orphan_383	2	5	0	1	4	1	0	4	5	10	9	1	1	1	0
TrH2_TrispH2_003017	0	0	2	10	0	1	2	7	2	2	6	2	3	0	2
TrH2_TrispH2_003019	2	13	7	17	10	9	7	10	6	20	12	3	12	12	2
TrH2_TrispH2_003021	3	3	0	6	1	4	1	11	6	11	6	5	3	1	0
TrH2_TrispH2_003022	3	8	5	1	2	6	4	5	2	10	9	6	12	3	1
TrH2_TrispH2_003024	1	5	0	1	1	0	1	4	6	0	6	1	8	2	3
TrH2_TrispH2_003030	0	2	1	1	0	0	0	0	1	2	5	0	1	4	2
TrH2_TrispH2_003032	7	28	1	14	13	8	27	21	29	121	49	30	191	27	4
TrH2_TrispH2_003033	0	0	1	3	0	0	1	1	4	2	2	0	2	1	0
TrH2_TrispH2_003034	6	9	3	3	8	14	1	8	10	26	15	4	26	6	3
TrH2_TrispH2_003037	0	0	0	0	2	6	0	0	0	5	0	0	0	9	0
TrH2_TrispH2_003038	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0
TrH2_TrispH2_003040	1	9	1	7	0	1	2	9	10	12	13	11	2	4	4
TrH2_TrispH2_003043	3	9	0	9	2	2	6	3	10	16	7	5	13	3	2
TrH2_TrispH2_003045	0	1	1	1	2	2	2	4	3	4	1	1	7	2	0
TrH2_TrispH2_003047	1	2	0	0	2	2	2	1	0	3	2	0	8	4	0
TrH2_TrispH2_003048	16	49	29	46	24	36	35	50	46	146	94	28	63	32	3
TrH2_TrispH2_003050	3	4	0	3	3	1	1	1	5	2	4	1	1	1	1
TrH2_TrispH2_003052	0	1	3	4	0	0	1	0	0	4	3	2	5	0	0
TrH2_TrispH2_003053	0	0	1	0	0	1	1	2	3	1	0	1	12	3	0
TrH2_TrispH2_003055	1	5	2	2	3	1	3	6	5	7	6	1	5	3	1
TrH2_TrispH2_003057	0	1	0	6	0	0	2	1	6	5	1	2	6	0	0
TrH2_TrispH2_003059	5	7	1	7	6	9	1	7	7	16	16	6	7	2	3
TrH2_TrispH2_003061	0	0	0	1	0	0	1	0	1	1	1	0	2	0	1
TrH2_TrispH2_003062	0	1	0	0	0	0	3	1	1	3	1	0	0	2	0
TrH2_orphan_385	0	0	0	0	1	2	1	1	0	3	3	0	1	14	0
TrH2_TrispH2_003067	2	3	6	7	3	4	8	6	7	13	15	5	19	1	3
TrH2_TrispH2_003069	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0
TrH2_TrispH2_003071	1	2	13	16	5	2	1	10	5	46	7	5	5	14	6
TrH2_orphan_386	0	0	0	2	0	0	2	0	0	7	1	0	4	2	0
TrH2_TrispH2_003073	6	7	0	0	2	4	2	8	9	12	9	3	2	5	5
TrH2_TrispH2_003075	1	1	0	0	1	3	2	0	1	12	1	0	1	2	1
TrH2_TrispH2_003076	16	53	27	75	18	33	48	76	87	117	122	42	178	53	19
TrH2_TrispH2_003078	0	0	0	0	0	0	5	0	0	6	8	0	14	1	0
TrH2_orphan_387	2	0	0	0	1	5	1	1	2	2	4	6	4	7	0
TrH2_TrispH2_003081	2	7	3	7	3	1	1	3	4	8	5	0	4	1	0
TrH2_TrispH2_003082	1	2	2	1	0	1	0	2	5	3	4	0	7	0	0
TrH2_TrispH2_003084	0	0	0	0	0	0	0	1	1	0	5	0	0	0	1
TrH2_TrispH2_003086	5	2	1	2	6	2	3	8	1	7	5	1	9	6	2
TrH2_TrispH2_003087	0	0	1	0	1	1	0	0	0	1	0	0	5	0	1
TrH2_TrispH2_003096	14	35	7	18	15	14	13	6	12	51	45	13	35	16	2
TrH2_TrispH2_003098	0	1	1	1	0	1	4	1	1	1	3	2	3	3	0
TrH2_TrispH2_003100	0	0	0	0	1	0	2	0	0	1	2	0	0	0	0
TrH2_TrispH2_003101	2	7	1	2	2	1	3	1	2	5	7	1	6	3	2
TrH2_TrispH2_003102	1	2	1	0	0	1	1	3	0	3	6	3	3	3	1
TrH2_TrispH2_003104	0	0	1	1	0	3	0	4	3	6	1	0	4	1	1
TrH2_TrispH2_003106	3	3	2	5	2	4	4	7	5	11	13	5	5	8	0
TrH2_TrispH2_003108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_003111	1	1	0	0	1	1	0	2	2	3	2	1	0	2	0
TrH2_orphan_389	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
TrH2_TrispH2_003115	6	13	2	10	1	2	13	1	2	43	27	2	36	4	6
TrH2_TrispH2_003118	0	1	1	2	0	0	0	0	1	1	1	1	1	1	1
TrH2_TrispH2_003229	0	2	0	1	0	1	0	1	2	1	3	1	0	3	0
TrH2_TrispH2_003232	11	24	2	2	1	3	5	3	5	15	14	4	7	3	3
TrH2_TrispH2_003233	0	13	3	12	8	7	10	24	14	25	24	5	16	11	4
TrH2_TrispH2_003236	0	1	2	1	0	0	0	1	6	4	4	0	6	2	1
TrH2_TrispH2_003238	0	1	0	4	2	0	2	4	1	4	9	1	5	6	1
TrH2_TrispH2_003239	2	2	1	5	2	1	5	2	4	7	2	0	14	4	2
TrH2_TrispH2_003240	0	0	0	0	0	0	0	2	0	2	2	0	0	1	0
TrH2_TrispH2_003242	3	4	1	3	3	1	1	2	2	10	4	6	6	1	2
TrH2_TrispH2_003243	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
TrH2_TrispH2_003245	1	5	1	1	2	3	7	4	11	8	9	3	3	1	1
TrH2_TrispH2_003247	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_003248	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_003249	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_003250	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0
TrH2_TrispH2_003254	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0
TrH2_TrispH2_003257	0	0	0	0	0	11	7	0	0	23	5	0	2	13	0
TrH2_TrispH2_003259	1	2	0	1	0	2	0	1	0	2	1	1	0	2	0
TrH2_TrispH2_003261	1	1	0	2	1	3	0	1	2	6	1	0	4	0	1
TrH2_TrispH2_003262	0	1	0	0	0	0	0	0	0	1	3	6	3	0	0
TrH2_TrispH2_003263	1	5	2	4	0	2	8	6	7	7	8	5	12	2	3
TrH2_TrispH2_003265	3	3	1	3	2	2	2	5	7	8	8	4	8	5	2
TrH2_TrispH2_003268	2	0	0	4	0	0	0	0	1	1	1	1	1	0	1
TrH2_TrispH2_003270	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
TrH2_TrispH2_003271	0	3	1	0	0	0	0	0	0	2	1	0	1	0	0
TrH2_TrispH2_003273	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0
TrH2_TrispH2_003274	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2
TrH2_TrispH2_003275	9	20	3	20	1	1	6	8	2	7	58	0	17	32	2
TrH2_TrispH2_003278	1	0	0	1	0	1	1	5	4	2	1	0	0	0	0
TrH2_TrispH2_003280	2	1	1	1	1	1	3	1	1	2	0	1	8	1	0
TrH2_TrispH2_003282	0	2	0	3	0	0	3	0	0	5	4	0	2	2	2
TrH2_TrispH2_003284	0	3	2	2	2	3	2	3	2	1	4	1	7	4	0
TrH2_TrispH2_003286	4	7	11	6	4	11	8	10	3	17	13	2	13	4	0
TrH2_TrispH2_003288	0	1	0	2	0	1	0	1	2	4	1	0	1	1	1
TrH2_TrispH2_003290	0	2	0	2	0	0	1	1	5	3	0	0	1	2	0
TrH2_TrispH2_003292	1	3	1	1	2	1	0	2	1	1	4	0	0	4	0
TrH2_TrispH2_003296	13	12	2	7	13	9	3	7	0	30	8	7	19	8	8
TrH2_TrispH2_003298	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0
TrH2_TrispH2_003300	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0
TrH2_TrispH2_003301	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_003305	1	0	1	0	0	1	0	2	2	0	0	0	0	1	0
TrH2_TrispH2_003306	0	1	0	0	0	0	1	0	1	4	0	0	0	2	0
TrH2_TrispH2_003308	5	19	2	1	4	11	9	17	25	19	19	4	8	11	5
TrH2_TrispH2_003312	7	15	2	5	7	4	2	6	7	12	10	4	10	4	4
TrH2_TrispH2_003313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TrH2_TrispH2_003314	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0
TrH2_TrispH2_003316	4	14	9	7	3	5	1	5	9	11	16	10	18	5	3
TrH2_TrispH2_003317	1	1	0	0	9	7	2	16	2	10	2	16	7	6	0
TrH2_TrispH2_003318	0	0	0	1	1	4	1	4	3	2	3	4	0	0	0
TrH2_TrispH2_003225	0	4	1	2	0	1	5	2	3	7	26	1	5	0	0
TrH2_TrispH2_003226	3	2	3	1	3	1	4	3	6	5	11	2	15	3	4
TrH2_TrispH2_003227	1	4	1	5	0	1	5	4	3	8	10	4	13	2	0
TrH2_TrispH2_003228	3	4	0	3	0	2	1	7	5	5	10	2	8	1	0
TrH2_TrispH2_003230	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
TrH2_TrispH2_003231	9	26	5	24	8	24	18	37	23	41	79	17	131	24	3
TrH2_TrispH2_003234	0	1	0	2	0	0	0	2	1	0	2	1	6	0	0
TrH2_TrispH2_003235	0	0	1	2	1	1	1	0	3	4	1	1	2	1	0
TrH2_TrispH2_003237	0	1	3	6	0	0	1	1	5	4	1	2	2	3	0
TrH2_TrispH2_003241	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0
TrH2_orphan_391	1	4	0	3	0	2	0	5	0	11	2	2	1	0	0
TrH2_TrispH2_003244	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_003246	2	3	1	4	0	3	2	0	5	4	7	5	3	1	0
TrH2_TrispH2_003253	0	1	0	2	0	2	2	2	2	2	1	0	4	2	0
TrH2_TrispH2_003255	1	4	5	7	3	1	3	6	11	9	18	3	16	6	2
TrH2_TrispH2_003256	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
TrH2_TrispH2_003258	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0
TrH2_TrispH2_003260	0	0	0	1	0	0	0	0	1	0	1	2	0	1	0
TrH2_orphan_392	0	5	2	2	1	1	2	7	1	6	7	3	6	4	1
TrH2_orphan_393	0	1	1	0	2	3	0	2	1	2	3	0	2	1	1
TrH2_TrispH2_003264	0	1	0	0	0	3	1	2	1	1	4	1	2	0	1
TrH2_TrispH2_003266	1	2	1	0	1	0	1	1	0	0	1	1	0	0	1
TrH2_TrispH2_003267	0	9	3	2	2	4	1	2	1	1	1	1	3	3	1
TrH2_TrispH2_003269	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TrH2_TrispH2_003272	0	0	0	1	0	2	1	0	0	0	0	1	1	0	0
TrH2_orphan_394	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
TrH2_TrispH2_003276	2	5	0	0	2	1	2	3	2	3	3	2	3	3	3
TrH2_TrispH2_003277	3	8	1	5	3	2	6	8	4	5	6	2	13	2	2
TrH2_TrispH2_003279	0	13	0	0	0	0	2	1	2	2	1	1	0	1	0
TrH2_TrispH2_003281	2	0	0	2	2	0	0	1	3	4	8	0	4	1	0
TrH2_TrispH2_003283	2	8	1	1	2	3	2	3	3	8	7	2	7	4	1
TrH2_TrispH2_003285	0	0	2	0	0	0	0	1	0	1	2	0	2	0	0
TrH2_TrispH2_003287	0	2	1	0	0	0	0	1	2	0	0	2	1	2	3
TrH2_TrispH2_003289	0	1	0	0	0	0	3	3	2	5	3	1	3	0	0
TrH2_TrispH2_003291	1	1	1	2	0	1	1	4	5	5	3	1	1	6	0
TrH2_TrispH2_003293	1	5	1	1	1	1	3	1	0	6	3	0	5	1	1
TrH2_TrispH2_003294	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0
TrH2_TrispH2_003295	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
TrH2_TrispH2_003297	1	1	1	0	1	3	3	3	0	5	3	2	5	2	0
TrH2_TrispH2_003299	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_003302	8	26	7	21	13	4	13	16	18	34	15	10	25	9	3
TrH2_TrispH2_003303	0	0	0	0	0	0	11	39	0	62	37	19	9	0	4
TrH2_TrispH2_003304	1	0	0	4	1	0	0	2	3	9	1	3	1	0	0
TrH2_TrispH2_003307	1	6	1	1	1	1	2	3	5	5	7	1	0	0	0
TrH2_TrispH2_003309	0	3	0	0	0	0	15	179	336	0	12	4	7	0	0
TrH2_TrispH2_003310	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0
TrH2_TrispH2_003311	2	1	1	1	2	0	1	1	4	8	6	2	3	1	0
TrH2_TrispH2_003315	2	9	3	2	3	2	11	6	14	12	10	6	16	5	2
TrH2_orphan_396	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_004607	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0
TrH2_TrispH2_004608	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
TrH2_TrispH2_004609	0	0	1	0	0	1	3	0	0	8	3	2	1	0	0
TrH2_TrispH2_004610	0	0	0	0	0	0	0	0	0	0	1	0	5	1	1
TrH2_TrispH2_004611	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
TrH2_TrispH2_004614	104	227	0	6	114	76	211	204	200	319	602	130	194	180	94
TrH2_TrispH2_004615	0	1	2	1	0	1	1	3	3	3	4	0	4	3	1
TrH2_TrispH2_004617	4	10	3	5	5	4	5	5	10	15	6	3	27	3	2
TrH2_TrispH2_004620	1	0	0	0	0	1	2	1	3	3	2	2	2	0	1
TrH2_orphan_397	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_004623	2	0	0	0	0	0	0	0	3	3	4	0	0	1	1
TrH2_TrispH2_004625	0	0	0	0	1	0	1	0	0	0	0	0	0	13	0
TrH2_TrispH2_004626	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0
TrH2_TrispH2_004627	0	0	0	0	0	0	0	0	1	0	0	0	1	11	0
TrH2_TrispH2_004628	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_004631	2	11	4	17	3	3	11	4	1	17	13	6	25	7	0
TrH2_TrispH2_004632	5	12	0	0	0	0	5	4	0	12	0	2	23	0	0
TrH2_TrispH2_004633	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
TrH2_orphan_398	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
TrH2_TrispH2_004640	0	2	3	3	3	1	1	3	4	8	1	0	7	1	1
TrH2_TrispH2_004641	0	0	0	0	0	0	2	2	0	1	2	6	8	2	0
TrH2_TrispH2_004643	0	2	0	0	0	0	4	0	1	0	4	0	3	0	0
TrH2_TrispH2_004649	30	58	0	0	0	2	0	0	1	34	1	0	0	0	0
TrH2_orphan_399	2	8	0	0	0	0	1	0	0	0	0	1	1	0	0
TrH2_TrispH2_004651	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TrH2_TrispH2_004652	1	3	0	0	1	2	0	2	1	0	3	0	4	0	0
TrH2_TrispH2_004655	0	1	1	0	0	2	2	1	0	0	2	0	2	0	0
TrH2_orphan_400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_004657	1	1	2	0	1	1	2	1	1	1	5	1	1	4	0
TrH2_TrispH2_004660	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0
TrH2_TrispH2_004662	1	2	9	7	2	0	2	2	3	14	16	6	19	6	5
TrH2_TrispH2_004663	0	10	0	4	4	3	13	10	9	26	23	3	9	6	4
TrH2_TrispH2_004665	3	6	0	0	1	1	1	1	2	2	4	0	4	0	1
TrH2_TrispH2_004667	4	7	8	7	3	2	1	5	8	21	8	1	21	3	1
TrH2_TrispH2_004673	5	10	1	1	4	3	2	4	5	7	8	3	7	2	3
TrH2_TrispH2_004674	1	5	6	9	2	4	3	3	8	7	5	3	8	3	3
TrH2_TrispH2_004677	1	6	1	0	1	1	4	1	5	9	11	1	1	3	0
TrH2_TrispH2_004681	0	0	0	2	2	1	0	0	1	2	3	2	1	1	0
TrH2_TrispH2_004682	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_004684	0	0	0	1	0	0	2	0	3	0	2	0	1	0	0
TrH2_TrispH2_004687	0	3	2	0	1	2	1	1	2	5	8	2	3	5	0
TrH2_TrispH2_004688	20	31	4	10	7	2	33	5	4	39	7	71	126963	470	4
TrH2_TrispH2_004690	6	10	13	6	2	2	6	10	1	26	21	7	15	4	5
TrH2_TrispH2_004613	0	0	0	2	0	0	0	0	2	1	7	0	0	0	1
TrH2_TrispH2_004616	0	4	0	0	1	0	2	3	5	6	3	2	4	2	0
TrH2_TrispH2_004618	0	0	0	1	0	0	1	0	0	0	1	2	2	1	1
TrH2_TrispH2_004621	1	0	0	2	0	0	0	0	3	1	1	0	0	0	0
TrH2_TrispH2_004622	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0
TrH2_TrispH2_004629	0	0	1	0	0	2	0	0	0	3	3	0	1	0	0
TrH2_TrispH2_004634	0	0	2	11	3	2	0	3	0	10	3	0	0	1	0
TrH2_TrispH2_004635	0	0	0	1	2	0	0	0	0	14	0	0	0	0	0
TrH2_TrispH2_004636	0	1	0	0	0	0	1	8	9	35	17	1	3	1	0
TrH2_TrispH2_004637	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TrH2_TrispH2_004638	14	33	2	21	16	16	24	19	38	40	43	15	68	11	0
TrH2_orphan_403	8	6	1	5	2	3	1	4	5	10	3	1	5	2	1
TrH2_TrispH2_004639	0	1	0	1	1	0	2	0	3	3	8	2	2	2	0
TrH2_TrispH2_004642	2	1	0	1	3	3	1	16	1	1	10	3	1	2	0
TrH2_TrispH2_004645	0	7	5	3	0	1	14	5	2	6	4	2	9	3	0
TrH2_TrispH2_004647	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_004648	1	2	0	0	0	1	2	0	0	3	4	0	0	0	0
TrH2_TrispH2_004650	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0
TrH2_TrispH2_004653	3	3	1	4	2	1	1	5	9	10	7	5	4	4	0
TrH2_TrispH2_004654	0	2	2	2	2	1	3	1	2	1	4	0	5	1	1
TrH2_TrispH2_004656	0	0	0	3	0	0	2	4	0	14	5	3	12	5	1
TrH2_orphan_405	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
TrH2_TrispH2_004659	6	12	9	12	4	8	10	13	12	22	14	7	26	18	2
TrH2_TrispH2_004661	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_004664	0	0	2	4	0	0	0	1	2	8	0	0	2	0	0
TrH2_TrispH2_004666	1	3	2	1	1	1	2	0	0	9	6	0	6	0	0
TrH2_TrispH2_004668	1	9	2	6	6	4	3	3	3	13	12	2	6	3	1
TrH2_TrispH2_004669	0	0	0	0	0	1	0	0	0	1	2	1	0	1	0
TrH2_TrispH2_004671	0	0	1	0	0	0	0	3	0	1	0	1	1	0	1
TrH2_TrispH2_004672	0	0	0	0	0	3	2	1	0	2	3	1	0	0	0
TrH2_orphan_406	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_004675	3	4	1	5	1	4	2	4	3	11	7	6	23	2	1
TrH2_TrispH2_004676	0	2	1	4	0	2	2	4	8	2	4	6	2	1	0
TrH2_TrispH2_004680	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
TrH2_TrispH2_004683	0	0	0	0	0	0	0	1	2	1	3	0	0	0	0
TrH2_TrispH2_004685	0	0	0	0	0	0	1	2	0	2	0	0	3	0	0
TrH2_TrispH2_004689	0	0	0	1	1	0	2	1	1	3	3	2	1	0	0
TrH2_TrispH2_004691	14	6	1	1	1	4	15	19	14	7	20	9	9	5	1
TrH2_TrispH2_004692	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0
TrH2_TrispH2_003784	6	12	12	20	11	10	10	14	13	37	16	4	27	5	1
TrH2_TrispH2_003785	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
TrH2_TrispH2_003786	1	0	0	0	296	24	12	177	0	43	14	7	1874	311	1
TrH2_TrispH2_003787	4	16	1	1	3	2	6	11	22	24	16	2	12	9	3
TrH2_orphan_408	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_003789	1	0	0	0	0	0	0	0	1	0	2	0	1	1	0
TrH2_TrispH2_003791	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1
TrH2_TrispH2_003792	20	42	0	0	2	0	8	0	1	4	0	0	17	12	0
TrH2_TrispH2_003793	3	10	0	1	2	1	5	1	1	5	8	2	6	1	0
TrH2_TrispH2_003795	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_003798	0	7	1	2	3	2	1	4	2	10	3	2	6	3	0
TrH2_TrispH2_003801	1	1	5	0	2	0	1	0	1	3	2	0	3	0	0
TrH2_TrispH2_003803	0	0	0	0	1	0	1	0	2	1	2	2	3	0	0
TrH2_TrispH2_003804	0	7	0	5	1	1	3	2	2	4	3	3	12	2	4
TrH2_TrispH2_003806	3	6	0	2	2	6	1	10	5	9	8	3	23	5	1
TrH2_TrispH2_003807	4	3	4	2	3	2	3	3	2	3	4	0	7	7	4
TrH2_orphan_410	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
TrH2_TrispH2_003808	0	5	1	5	2	3	5	8	2	6	1	2	11	0	0
TrH2_TrispH2_003810	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0
TrH2_TrispH2_003812	5	13	4	11	8	9	3	8	10	14	16	11	12	5	2
TrH2_TrispH2_003814	12	28	2	8	7	9	8	19	14	37	21	26	19	6	3
TrH2_TrispH2_003815	0	1	0	0	1	0	0	0	0	3	3	0	0	1	0
TrH2_TrispH2_003817	1	3	1	4	0	0	1	3	3	8	1	0	1	1	0
TrH2_TrispH2_003818	0	6	0	0	2	2	3	0	4	5	2	0	2	2	0
TrH2_TrispH2_003820	0	0	0	2	0	3	0	4	0	1	1	1	3	0	0
TrH2_TrispH2_003822	0	1	0	1	0	0	1	0	1	3	1	0	1	1	1
TrH2_TrispH2_003824	0	0	1	0	0	1	1	0	1	3	3	0	0	0	0
TrH2_orphan_412	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0
TrH2_TrispH2_003827	1	2	0	0	0	0	0	4	0	4	12	1	0	0	0
TrH2_orphan_413	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0
TrH2_TrispH2_003831	0	0	0	0	1	0	0	1	1	2	2	0	1	0	0
TrH2_TrispH2_003834	1	3	0	0	1	0	2	4	0	2	1	1	4	4	2
TrH2_TrispH2_003835	1	5	5	4	1	0	6	6	4	9	6	2	13	7	1
TrH2_TrispH2_003838	2	9	8	11	2	5	5	9	6	31	18	5	29	16	6
TrH2_TrispH2_003840	1	6	2	1	2	3	1	2	5	8	2	0	1	0	0
TrH2_TrispH2_003842	0	0	6	12	0	0	1	0	2	0	1	2	3	0	0
TrH2_TrispH2_003843	0	2	1	1	1	1	1	3	3	4	4	1	4	2	0
TrH2_TrispH2_003845	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0
TrH2_TrispH2_003847	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_003848	0	2	1	1	1	1	2	1	3	7	3	3	1	1	1
TrH2_TrispH2_003852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TrH2_TrispH2_003855	4	13	0	3	3	8	5	8	9	10	9	1	8	9	2
TrH2_TrispH2_003856	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1
TrH2_TrispH2_003858	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1
TrH2_TrispH2_003860	2	6	3	9	2	4	5	7	8	11	12	1	17	4	1
TrH2_TrispH2_003864	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_003866	2	4	1	5	1	1	4	3	4	5	4	0	8	1	1
TrH2_TrispH2_003868	1	2	1	0	0	1	0	0	1	1	0	1	0	0	0
TrH2_TrispH2_003788	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0
TrH2_TrispH2_003790	10	24	0	1	7	10	5	6	8	24	16	5	20	8	4
TrH2_orphan_415	15	13	0	0	1	1	3	0	0	4	0	0	2	5	0
TrH2_TrispH2_003794	0	0	1	0	0	0	0	0	1	2	1	0	0	1	0
TrH2_TrispH2_003796	1	2	0	0	1	1	2	6	3	4	5	1	4	4	0
TrH2_TrispH2_003797	1	4	2	1	5	3	1	2	8	5	3	1	5	2	0
TrH2_TrispH2_003799	0	0	2	0	0	0	0	1	1	1	2	1	0	0	1
TrH2_TrispH2_003802	1	1	0	1	0	0	1	0	0	1	0	3	2	0	0
TrH2_TrispH2_003805	0	6	4	6	1	3	5	1	4	6	8	2	3	1	0
TrH2_TrispH2_003809	2	6	1	1	4	3	3	7	5	15	6	3	6	3	1
TrH2_TrispH2_003811	8	22	1	16	12	11	10	17	19	28	27	12	25	14	6
TrH2_TrispH2_003813	4	18	9	31	8	5	12	10	3	45	20	20	23	14	9
TrH2_orphan_417	1	1	0	2	2	1	0	0	1	9	4	3	3	1	0
TrH2_TrispH2_003816	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1
TrH2_TrispH2_003819	0	0	0	1	0	0	0	1	4	2	0	1	1	0	0
