peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
Tadh_TriadG60127	1	1	0	2	0	1	0	4	0	2	1	6	2	0	1
Tadh_TriadG30534	0	1	1	0	0	0	0	0	0	2	0	1	0	0	1
Tadh_orphan_572	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0
Tadh_orphan_573	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0
Tadh_orphan_574	0	2	0	0	0	0	0	1	0	6	0	3	0	0	0
Tadh_TriadG30598	3	4	0	6	2	2	3	4	3	9	0	4	1	1	4
Tadh_TriadG30557	0	1	0	2	2	0	0	1	0	13	0	0	0	0	0
Tadh_TriadG30677	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG60140	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60143	9	0	2	9	0	4	7	11	1	22	2	13	0	2	7
Tadh_TriadG60144	0	0	0	0	1	0	1	1	0	4	0	1	0	0	2
Tadh_TriadG50815	2	0	0	1	0	1	0	1	0	2	1	0	0	0	1
Tadh_TriadG30723	0	1	2	1	1	0	0	3	0	8	0	1	0	0	0
Tadh_TriadG60151	3	2	7	0	1	1	2	2	0	4	0	2	1	1	2
Tadh_TriadG30657	3	8	8	5	3	4	8	10	3	22	3	6	3	9	4
Tadh_TriadG30577	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Tadh_TriadG60156	2	1	1	2	1	2	0	0	0	5	0	2	0	1	2
Tadh_TriadG60158	8	10	8	12	4	3	6	6	1	17	5	18	5	4	6
Tadh_TriadG30614	18	8	4	31	16	3	23	76	13	63	8	33	7	7	18
Tadh_TriadG60165	0	1	2	0	0	0	1	1	1	0	1	0	1	0	0
Tadh_TriadG50819	4	2	2	0	0	0	3	4	4	15	0	5	1	1	2
Tadh_TriadG60168	9	4	1	5	0	2	3	11	4	17	3	5	2	2	2
Tadh_TriadG60170	0	0	0	1	3	0	8	5	0	6	1	0	0	0	1
Tadh_TriadG30702	148	54	32	76	45	68	59	215	50	251	19	161	4	29	102
Tadh_TriadG38221	16	8	0	10	8	3	13	14	11	38	3	10	3	5	6
Tadh_TriadG60175	0	2	0	0	0	1	1	0	0	4	0	1	1	0	0
Tadh_TriadG60178	3	8	12	5	1	1	2	8	2	9	1	11	1	0	2
Tadh_TriadG60180	12	22	4	6	4	12	1	12	6	24	6	20	10	0	6
Tadh_TriadG60181	0	0	0	2	0	2	1	1	1	1	0	0	0	1	0
Tadh_TriadG30632	7	13	9	19	6	3	3	12	3	35	3	12	2	0	11
Tadh_wf_g9147	0	1	1	1	1	3	1	0	0	1	0	1	0	0	2
Tadh_orphan_576	0	0	0	3	0	4	0	6	2	0	0	0	0	0	1
Tadh_orphan_577	0	0	0	1	0	11	0	13	3	0	0	0	0	0	0
Tadh_orphan_578	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG64251	20	24	8	19	8	11	10	17	7	74	7	39	8	5	17
Tadh_TriadG30689	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
Tadh_TriadG30594	0	4	4	0	0	0	2	6	1	5	2	1	0	0	3
Tadh_wf_g9156	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0
Tadh_TriadG60193	0	1	2	2	0	1	3	5	0	1	1	0	0	0	2
Tadh_TriadG60194	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0
Tadh_TriadG60195	1	3	0	2	0	4	2	1	0	3	0	1	1	1	0
Tadh_TriadG60197	5	3	1	2	0	0	2	2	1	7	0	0	2	1	0
Tadh_orphan_580	3	0	2	2	1	0	0	1	0	4	0	3	0	0	0
Tadh_TriadG64252	41	25	12	41	8	18	9	62	19	87	16	57	39	16	31
Tadh_TriadG38228	43	94	78	49	23	10	20	57	13	78	11	70	23	13	23
Tadh_TriadG30483	0	3	4	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_orphan_581	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
Tadh_TriadG60207	7	2	0	1	0	0	1	6	2	7	0	0	0	3	1
Tadh_TriadG60208	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG60209	0	0	1	0	1	0	0	2	1	1	1	2	0	1	0
Tadh_orphan_583	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0
Tadh_orphan_584	1	0	0	3	0	1	0	0	0	1	1	6	0	0	0
Tadh_TriadG50834	0	4	2	2	0	0	0	3	0	1	0	3	0	0	2
Tadh_orphan_585	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
Tadh_wf_g9174	0	3	2	1	53	1746	6	43	0	1	0	13	6	10	4
Tadh_TriadG60215	1	2	3	1	1	0	1	2	1	5	1	0	0	0	1
Tadh_TriadG30655	59	23	0	33	17	13	11	38	12	65	16	40	8	31	60
Tadh_orphan_586	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0
Tadh_orphan_587	3	2	0	0	5	4	1	6	0	1	3	0	0	8	3
Tadh_wf_g9184	39	9	7	32	6	4	16	42	12	50	8	16	1	9	12
Tadh_TriadG60226	6	1	1	0	0	2	0	4	3	2	0	5	0	1	0
Tadh_wf_g9189	10	16	3	8	3	3	5	12	2	29	6	20	19	7	3
Tadh_TriadG60230	0	0	0	1	1	1	2	7	0	10	0	3	0	3	0
Tadh_TriadG60231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG60232	1	1	1	3	0	0	4	2	1	2	0	4	1	2	0
Tadh_TriadG60233	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0
Tadh_TriadG30592	0	1	0	0	2	1	1	1	2	3	1	2	0	0	1
Tadh_TriadG60235	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Tadh_TriadG60236	1	3	0	2	0	1	0	3	1	3	0	2	0	1	1
Tadh_TriadG60238	4	3	1	2	0	1	1	6	3	3	0	4	0	0	3
Tadh_orphan_588	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0
Tadh_TriadG64256	119	210	87	240	72	56	47	118	34	354	47	254	56	102	190
Tadh_TriadG60242	4	6	0	1	1	0	0	4	0	7	1	3	0	1	2
Tadh_TriadG60245	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG60247	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
Tadh_TriadG60249	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
Tadh_TriadG50842	0	2	3	1	0	0	4	2	0	1	1	1	0	2	2
Tadh_orphan_592	0	2	0	0	0	0	2	1	0	2	0	0	0	2	0
Tadh_TriadG38236	82	86	55	80	26	41	63	122	36	211	39	175	14	32	95
Tadh_TriadG60259	5	1	1	5	1	0	1	1	1	1	2	2	0	0	2
Tadh_TriadG60261	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0
Tadh_TriadG60263	1	0	0	2	2	0	0	2	2	3	1	1	0	1	10
Tadh_orphan_594	0	1	0	0	3	0	0	1	0	0	0	3	0	0	3
Tadh_TriadG60265	12	11	9	8	6	7	5	11	6	22	7	6	2	4	9
Tadh_TriadG50846	1	0	0	3	1	0	1	7	1	3	0	0	0	0	0
Tadh_orphan_595	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Tadh_wf_g9228	2	1	1	2	1	0	0	2	2	4	0	1	0	0	1
Tadh_orphan_596	0	0	0	2	0	0	0	1	0	1	0	3	0	2	1
Tadh_TriadG30652	16	21	13	8	3	3	7	15	7	30	7	26	6	10	11
Tadh_TriadG60273	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60275	1	3	8	4	3	1	5	7	2	9	2	7	8	0	4
Tadh_orphan_597	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_TriadG60278	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
Tadh_TriadG60281	0	0	0	2	2	0	0	3	1	1	0	0	0	2	0
Tadh_orphan_598	0	1	0	1	0	0	0	0	2	6	0	0	0	0	0
Tadh_TriadG60282	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0
Tadh_TriadG60284	0	0	0	3	0	0	4	8	0	6	0	0	0	0	3
Tadh_TriadG63140	30	24	13	24	7	6	15	20	6	41	13	60	3	8	31
Tadh_TriadG50856	0	2	1	1	0	2	1	3	0	3	1	1	0	0	0
Tadh_TriadG60287	4	9	7	0	2	0	3	2	2	8	1	4	3	1	1
Tadh_orphan_599	3	0	0	0	0	0	0	0	0	2	0	0	1	0	1
Tadh_TriadG36517	22	87	47	87	14	17	62	71	12	97	24	60	38	28	51
Tadh_TriadG60291	3	4	2	0	0	0	2	4	0	2	0	0	0	1	2
Tadh_TriadG60292	1	2	3	0	0	0	2	6	0	1	1	1	0	1	1
Tadh_TriadG60297	0	135	71	1	0	0	0	2	0	2	0	2	0	0	0
Tadh_orphan_600	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60299	0	0	1	0	0	0	0	1	0	2	0	7	0	0	0
Tadh_TriadG60300	1	2	0	7	4	4	7	5	6	6	1	10	1	4	5
Tadh_TriadG60303	0	1	0	0	1	0	1	2	1	4	0	0	0	1	1
Tadh_TriadG60304	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Tadh_TriadG60305	1	3	1	0	0	2	3	3	1	6	1	4	1	3	0
Tadh_orphan_601	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG36521	3	2	0	7	2	1	3	5	2	6	0	4	1	3	2
Tadh_orphan_602	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_603	0	0	0	0	1	0	0	0	0	56	0	0	0	0	0
Tadh_orphan_604	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
Tadh_TriadG60313	6	4	0	0	1	3	10	7	1	8	3	2	0	3	3
Tadh_TriadG60314	0	0	0	0	0	0	0	0	0	7	1	9	0	1	0
Tadh_TriadG60315	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
Tadh_TriadG60316	12	12	1	7	1	7	8	9	9	8	6	9	3	1	12
Tadh_TriadG60317	0	1	2	1	0	0	1	1	0	0	0	3	0	3	0
Tadh_TriadG60318	0	0	0	1	0	0	0	2	0	1	0	1	0	1	0
Tadh_TriadG60319	0	0	1	0	0	0	0	2	0	3	0	0	0	1	1
Tadh_TriadG64263	21	29	3	14	11	5	9	31	8	56	9	24	0	6	14
Tadh_TriadG60323	1	1	1	1	2	0	0	3	0	7	1	3	0	1	3
Tadh_orphan_606	0	0	2	0	1	1	0	4	3	6	1	17	0	1	0
Tadh_TriadG34361	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG62566	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0
Tadh_TriadG62569	0	0	0	0	0	0	0	0	0	1	0	4	0	6	0
Tadh_TriadG62570	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Tadh_TriadG6502	0	2	1	0	0	0	1	0	0	4	0	0	0	0	3
Tadh_TriadG62572	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_orphan_610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG34842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG34377	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
Tadh_orphan_612	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_614	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Tadh_TriadG34381	1	0	1	0	0	0	3	5	0	1	0	1	0	1	1
Tadh_wf_g11773	0	0	0	0	0	0	0	1	0	2	0	0	0	0	10
Tadh_orphan_615	0	2	2	0	0	0	1	3	0	1	0	0	0	1	0
Tadh_wf_g11774	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG34849	0	2	1	0	0	0	1	5	0	1	0	1	2	0	5
Tadh_orphan_618	1	0	0	2	1	0	15	8	0	7	1	0	0	1	1
Tadh_TriadG60324	3	3	4	4	2	2	3	5	1	3	0	4	1	0	0
Tadh_orphan_619	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0
Tadh_orphan_620	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
Tadh_orphan_621	32	14	16	50	18	15	354	172	19	224	58	40	5	11	16
Tadh_TriadG64264	3	7	3	5	2	0	2	8	3	13	1	3	0	1	3
Tadh_TriadG36524	4	0	0	3	2	1	2	11	2	13	1	2	2	1	2
Tadh_TriadG60333	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1
Tadh_TriadG60336	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1
Tadh_TriadG60338	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0
Tadh_orphan_622	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0
Tadh_TriadG64268	0	0	1	0	1	0	0	1	1	2	0	0	0	0	1
Tadh_TriadG50865	7	13	6	6	2	2	3	9	0	16	7	13	2	2	4
Tadh_TriadG50867	5	4	4	6	1	4	1	9	2	9	3	9	10	0	9
Tadh_TriadG60354	1	0	0	3	0	0	2	1	1	3	0	2	6	6	0
Tadh_wf_g9324	0	1	0	0	0	0	0	3	0	1	0	0	0	0	1
Tadh_TriadG30786	0	0	3	0	0	0	1	1	1	5	1	3	4	1	3
Tadh_TriadG60361	4	6	1	2	4	3	5	14	3	18	3	15	0	3	9
Tadh_TriadG60363	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG30852	13	6	3	9	0	3	7	22	7	25	4	15	8	3	5
Tadh_TriadG60369	0	0	0	1	1	1	1	0	0	0	0	2	1	0	0
Tadh_TriadG60371	0	0	1	3	0	3	1	13	0	2	2	1	0	0	2
Tadh_TriadG60373	0	0	0	1	0	0	2	2	0	9	3	3	0	0	0
Tadh_TriadG60375	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
Tadh_orphan_624	0	1	0	1	0	0	0	1	0	0	0	0	0	2	7
Tadh_TriadG60377	0	1	0	0	0	0	1	7	1	0	0	2	1	12	22
Tadh_orphan_626	4	5	0	8	1	1	3	4	0	8	1	5	1	0	3
Tadh_TriadG60380	0	4	3	5	0	7	2	7	1	21	0	4	0	1	1
Tadh_TriadG60381	0	0	0	0	0	19	0	6	0	2	0	0	0	0	1
Tadh_TriadG60382	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0
Tadh_wf_g9353	0	0	0	5	0	0	0	0	2	70	0	28	0	13	0
Tadh_TriadG60385	0	0	0	4	1	0	1	12	0	1	1	13	2	5	16
Tadh_TriadG60391	0	1	1	1	0	0	0	1	0	0	0	2	0	0	0
Tadh_orphan_627	0	0	1	1	1	0	6	3	1	3	1	0	0	1	0
Tadh_TriadG64271	2	13	9	9	3	0	3	14	4	18	4	12	1	1	5
Tadh_TriadG50874	4	1	0	6	2	0	2	4	0	11	1	2	1	1	2
Tadh_TriadG60399	4	0	3	1	1	0	1	1	0	2	0	1	0	2	3
Tadh_orphan_629	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0
Tadh_TriadG60404	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
Tadh_orphan_630	2	2	0	1	0	0	0	1	0	6	0	2	0	0	0
Tadh_TriadG50876	6	10	3	3	1	2	4	13	1	23	2	3	8	1	3
Tadh_TriadG30804	5	0	3	7	2	0	8	16	4	9	2	3	0	2	9
Tadh_TriadG60407	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0
Tadh_TriadG30838	0	0	0	3	0	0	2	4	0	2	0	0	0	0	1
Tadh_wf_g9382	3	2	4	1	2	0	2	3	2	7	3	6	2	1	2
Tadh_orphan_631	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_orphan_632	0	2	0	0	0	0	1	0	0	2	0	0	0	2	0
Tadh_wf_g9389	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Tadh_TriadG30770	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2
Tadh_wf_g9391	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG60418	0	2	0	3	4	1	3	3	0	5	2	4	0	0	4
Tadh_TriadG60419	1	6	0	6	5	1	2	9	2	14	0	6	0	0	2
Tadh_TriadG30908	19	17	5	22	3	2	4	27	11	38	9	22	2	5	12
Tadh_TriadG60424	0	1	0	6	4	3	0	3	0	5	1	7	1	4	1
Tadh_TriadG64275	1	3	1	0	0	0	1	0	0	2	1	0	0	0	0
Tadh_TriadG30981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG60429	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
Tadh_hyp_clust3021	1	1	0	2	0	1	2	1	1	4	0	3	3	0	0
Tadh_wf_g9406	1	3	0	3	1	0	0	4	0	7	3	6	3	0	1
Tadh_TriadG60432	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g9407	6	0	1	2	0	2	3	3	0	11	3	6	3	0	2
Tadh_TriadG60435	4	0	5	6	0	1	4	4	1	7	0	3	3	1	4
Tadh_TriadG60443	3	6	2	4	0	2	6	10	2	15	2	6	1	4	3
Tadh_TriadG60445	0	0	2	0	1	0	0	0	0	1	0	3	0	0	2
Tadh_wf_g9423	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG60447	0	1	1	0	0	1	0	2	0	5	0	2	0	1	1
Tadh_orphan_633	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG60450	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG30808	2	3	7	6	1	1	3	5	1	9	3	4	1	0	7
Tadh_orphan_635	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0
Tadh_orphan_636	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0
Tadh_wf_g9438	0	0	2	0	3	0	0	0	0	1	0	0	0	1	0
Tadh_TriadG7637	0	1	0	2	1	2	1	3	4	5	1	3	0	0	1
Tadh_TriadG60461	3	14	2	0	0	2	0	1	0	1	0	14	4	3	0
Tadh_orphan_637	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0
Tadh_TriadG64278	24	23	2	5	0	4	9	19	1	13	10	22	16	25	8
Tadh_TriadG30960	5	5	2	1	1	0	1	3	0	5	1	0	1	0	1
Tadh_orphan_638	6	4	0	0	0	0	0	2	1	5	1	6	3	0	1
Tadh_orphan_639	0	0	0	0	0	0	0	0	0	2	0	4	1	1	0
Tadh_TriadG30951	0	0	0	2	1	0	0	1	0	2	1	2	0	0	0
Tadh_wf_g9448	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG64279	9	15	3	18	3	9	8	16	7	31	7	22	4	1	11
Tadh_TriadG64280	19	7	18	14	9	3	321	108	6	155	30	21	5	5	44
Tadh_TriadG60474	1	3	5	4	0	0	0	2	0	3	0	0	0	0	3
Tadh_orphan_640	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Tadh_TriadG30763	0	1	0	6	3	0	1	3	0	2	0	0	0	0	0
Tadh_orphan_641	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
Tadh_TriadG60482	1	0	0	1	5	0	0	2	0	0	2	0	0	0	0
Tadh_TriadG60484	1	0	1	1	1	1	1	1	0	5	0	0	1	1	2
Tadh_TriadG60486	3	0	1	3	0	0	3	4	0	6	0	2	0	0	0
Tadh_TriadG60487	3	6	1	0	1	0	3	5	1	13	1	3	0	0	3
Tadh_TriadG60489	0	1	0	0	1	0	1	3	2	10	0	0	0	0	1
Tadh_TriadG30752	5	2	0	1	1	2	1	4	0	7	0	9	1	1	2
Tadh_orphan_642	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG60493	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1
Tadh_TriadG60494	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1
Tadh_TriadG60495	0	0	0	0	0	0	2	0	0	93	0	0	0	0	0
Tadh_TriadG60496	3	4	2	2	0	1	2	3	2	4	0	3	1	4	0
Tadh_wf_g9476	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
Tadh_TriadG30868	8	4	5	10	1	5	5	6	3	25	2	7	5	5	3
Tadh_orphan_643	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG9570	0	1	0	0	115	29	10	20	0	233	0	0	37	11	0
Tadh_wf_g9478	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Tadh_wf_g9480	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG60503	3	5	6	5	2	2	3	3	2	14	3	16	2	3	4
Tadh_wf_g9291	6	4	5	4	3	1	2	4	0	12	1	7	1	1	7
Tadh_orphan_645	0	0	3	1	0	0	4	4	0	2	0	0	0	0	1
Tadh_TriadG30761	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0
Tadh_TriadG60328	2	1	3	3	0	1	2	2	3	5	1	3	0	1	5
Tadh_TriadG60330	0	2	0	1	0	0	1	1	4	1	1	3	0	2	1
Tadh_TriadG60332	0	0	0	3	0	0	0	0	1	0	0	1	0	0	1
Tadh_TriadG30878	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Tadh_TriadG38259	0	0	0	2	0	0	0	2	0	4	2	1	0	0	2
Tadh_TriadG30811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG38262	8	10	2	12	1	1	8	14	4	16	5	9	2	2	2
Tadh_orphan_646	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0
Tadh_wf_g9310	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG30782	2	1	0	0	0	0	1	0	0	2	0	2	1	0	0
Tadh_TriadG30987	2	0	1	0	0	0	0	4	0	2	1	0	1	1	0
Tadh_TriadG60349	3	0	0	0	0	0	1	0	1	2	1	0	0	1	0
Tadh_TriadG30948	3	4	2	0	1	1	0	0	0	3	0	2	0	0	0
Tadh_TriadG50866	11	21	13	12	7	11	6	30	6	23	3	17	23	11	14
Tadh_TriadG30823	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Tadh_TriadG60355	0	1	0	6	0	0	1	7	0	2	0	1	0	2	1
Tadh_TriadG60356	0	3	0	2	0	0	0	2	0	2	0	2	0	2	2
Tadh_TriadG60358	0	1	1	1	0	0	1	4	0	2	2	0	0	1	2
Tadh_TriadG38271	27	48	63	15	9	11	16	33	7	55	6	30	7	5	18
Tadh_TriadG30877	6	5	4	8	3	1	3	9	3	8	2	9	4	3	4
Tadh_TriadG60364	1	1	0	2	0	2	1	1	0	2	0	5	4	1	1
Tadh_TriadG60365	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0
Tadh_TriadG60366	0	1	1	1	0	0	0	2	1	5	2	1	2	1	0
Tadh_TriadG50870	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
Tadh_orphan_648	0	0	0	0	0	1	0	2	0	3	0	0	0	0	1
Tadh_TriadG60372	0	1	0	2	0	0	0	0	2	6	0	6	0	4	1
Tadh_TriadG30777	1	5	3	5	2	1	0	8	0	11	3	3	1	3	2
Tadh_TriadG60376	0	0	1	1	0	0	0	2	0	3	0	0	0	0	0
Tadh_orphan_649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_wf_g9346	33	9	11	12	30	6	1183	229	38	527	142	38	3	75	19
Tadh_TriadG60378	0	0	1	1	0	1	5	3	0	7	0	2	0	1	5
Tadh_TriadG60379	1	1	1	2	4	0	0	5	1	18	2	8	0	4	5
Tadh_TriadG60383	25	34	35	27	15	13	37	77	16	314	26	35	6	10	10
Tadh_TriadG60384	2	1	8	1	2	2	3	5	0	9	0	5	1	2	0
Tadh_TriadG60386	3	4	9	8	1	3	8	10	1	11	1	10	14	3	4
Tadh_TriadG60387	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG60389	0	0	0	814	1	2	1	0	0	2	0	0	0	0	4
Tadh_TriadG60390	1	2	1	2	3	1	5	10	0	5	4	1	0	2	2
Tadh_TriadG60392	2	0	0	0	0	0	0	1	1	1	1	0	0	1	1
Tadh_TriadG60393	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
Tadh_TriadG60394	0	0	0	1	0	0	1	5	0	0	0	3	0	0	3
Tadh_TriadG30988	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Tadh_orphan_651	1	0	4	0	0	0	1	3	4	7	2	0	1	2	0
Tadh_TriadG30887	0	0	2	0	0	0	0	3	0	2	1	2	0	1	3
Tadh_orphan_652	0	2	0	0	0	1	1	1	0	2	0	2	0	0	0
Tadh_TriadG60400	1	2	1	1	0	1	2	0	0	4	0	2	0	0	1
Tadh_TriadG30812	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
Tadh_orphan_654	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG64272	0	2	0	0	0	0	0	3	0	1	0	1	8	0	5
Tadh_TriadG11602	2	3	1	1	0	1	1	3	1	3	3	3	2	0	1
Tadh_TriadG30791	0	3	1	2	1	0	0	2	1	9	1	1	0	3	0
Tadh_wf_g9381	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_wf_g9384	0	1	0	2	0	0	0	3	0	2	0	0	0	0	0
Tadh_orphan_655	5	4	7	5	4	1	6	19	1	7	3	8	4	4	7
Tadh_TriadG60414	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Tadh_TriadG64273	2	4	0	5	1	2	6	3	0	10	2	1	4	2	5
Tadh_TriadG30983	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0
Tadh_TriadG30950	9	8	5	26	2	1	5	8	11	21	18	7	5	1	4
Tadh_orphan_657	1	2	1	3	0	0	1	2	0	7	3	2	0	2	2
Tadh_wf_g9394	0	1	0	7	0	1	1	4	1	2	1	3	0	2	1
Tadh_wf_g9395	1	0	0	0	0	1	0	0	0	1	0	0	0	2	0
Tadh_TriadG30805	1	0	0	0	1	0	1	1	0	2	0	2	0	0	0
Tadh_TriadG30907	0	0	0	4	0	0	0	0	1	1	0	1	0	0	1
Tadh_TriadG36550	8	35	23	18	5	2	8	23	17	43	10	32	6	10	12
Tadh_TriadG30973	0	1	0	0	2	1	2	1	1	7	0	2	1	0	0
Tadh_TriadG30870	4	7	2	6	0	0	2	5	3	9	1	2	1	0	2
Tadh_orphan_659	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g9412	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Tadh_TriadG60436	7	5	4	10	2	2	4	8	2	11	3	13	0	2	2
Tadh_TriadG60437	0	1	0	1	0	0	0	2	0	0	0	0	0	1	1
Tadh_TriadG30839	5	0	0	3	1	0	1	3	1	9	2	5	2	3	1
Tadh_wf_g9415	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0
Tadh_TriadG60444	1	1	3	4	1	1	1	4	2	7	0	2	1	2	0
Tadh_wf_g9421	1	1	2	1	2	0	2	2	0	5	1	0	0	0	0
Tadh_TriadG30778	0	2	2	2	0	0	0	1	0	3	0	2	0	0	2
Tadh_orphan_660	13	4	0	0	0	0	4	1	0	6	0	0	0	0	0
Tadh_wf_g9426	0	1	0	3	0	0	0	3	0	6	1	4	0	0	0
Tadh_orphan_661	0	1	0	3	0	0	0	0	3	6	0	1	0	0	0
Tadh_TriadG64277	13	4	1	9	4	2	7	8	9	23	3	4	2	1	4
Tadh_TriadG60452	15	9	5	8	6	4	13	21	10	35	5	16	0	2	6
Tadh_TriadG30775	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
