#OG_name	Emue.fasta	Lcom.fasta	Aque.fasta	Bralan.fasta	Tetwil.fasta	Spur.fasta	Morvir.fasta	Spis.fasta	Gasp.fasta	Acagra.fasta	Fspp.fasta	Hsap.fasta	Cgig.fasta	Dgig.fasta	Hvul.fasta	Bolinf.fasta	Horcal.fasta	Amil.fasta	Pbac.fasta	Exapal.fasta	Cscu.fasta	Pocdam.fasta	Adig.fasta	Xesp.fasta	Nemnom.fasta	Skow.fasta	Opea.fasta	Spolac.fasta	Gfas.fasta	Nvec.fasta	Sanmal.fasta	Mertsp.fasta	Codhol.fasta	Coeast.fasta	Rhoesc.fasta	Stycar.fasta	Ctel.fasta	Xestes.fasta	Acaspe.fasta	Eupdun.fasta	Salurc.fasta	Stedip.fasta	Beraby.fasta	Plajan.fasta	Saldol.fasta	Chem.fasta	Helnan.fasta	Halamb.fasta	Gracom.fasta	Aaur.fasta	Tcas.fasta	HoiH23.fasta	TrH2.fasta	Salkve.fasta	Hhon.fasta	Drygla.fasta	Diagra.fasta	Didcos.fasta	Salmac.fasta	Dpul.fasta	Scil.fasta	HoiH04.fasta	Mylflu.fasta	Coemet.fasta	Leuniv.fasta	Salinf.fasta	Mlei.fasta	Microa.fasta	Sros.fasta	Chofle.fasta	Plespi.fasta	Choper.fasta	Vmul.fasta	Tadh.fasta	HoiH06.fasta	Lampan.fasta	Salpun.fasta	Mbre.fasta	Ocar.fasta	Clacor.fasta	HoiH11.fasta
OG_1461	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG_1462	0	1	0	1	0	1	0	0	1	0	1	0	2	1	1	0	0	1	0	1	1	0	2	0	1	1	1	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG_1463	0	4	1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG_1464	2	4	0	1	0	1	1	1	0	1	0	0	0	1	3	0	3	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	65	0	2	0	0	1	0	0	0	0	1	1	1	2	2	2	1	0	0	0	0	0	0	1	2	1	0	2	0	2	1	0	1	0	1	0	1	0	1	2	0	0	1	1	1	0	1	0
OG_1465	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	1	2	1	1	1	0	0	1	1	1	6	2	4	1	0	2	2	1	1	1	0	4	0	1	0	1	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	2	2	1	1	1	1	0	0	0
OG_1466	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	0
OG_1467	1	6	1	1	1	1	1	1	1	2	1	1	2	1	1	5	3	1	3	1	1	1	1	1	1	1	1	2	1	1	1	7	1	0	1	0	1	1	1	1	1	1	5	1	1	1	1	1	2	0	1	1	1	1	1	5	1	1	1	1	1	1	0	3	1	1	2	1	1	1	1	1	4	1	1	3	1	1	1	1	1
OG_1468	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	5	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	4	1	0	1	0	1	4	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	2	1	1	1	0	1	0	1	2	1	1	1	1	1	0	0	0
OG_1469	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
OG_1470	1	7	2	1	1	2	1	1	1	2	1	1	1	1	2	21	1	1	3	1	1	1	3	1	3	1	1	2	1	2	1	27	1	4	1	2	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	2	2	1	0	1	1	1	1	2	1	1	1	3	1	1	1	1
OG_1471	1	5	1	1	3	2	1	1	3	1	1	1	1	2	3	5	2	1	11	2	5	1	1	2	2	1	2	2	1	2	1	22	1	18	1	1	1	1	2	11	2	1	11	2	3	1	2	4	1	4	1	1	1	2	1	9	2	3	2	1	0	1	1	1	1	1	3	0	0	1	2	1	7	1	1	2	2	1	3	1	1
OG_1472	1	17	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	2	0	1	1	3	1	1	1	1	6	1	2	1	3	1	4	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	0	2	1	1	1	1	3	1	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1
OG_1473	1	10	2	1	2	1	1	1	1	2	1	1	1	2	1	15	1	0	2	1	2	1	1	1	2	1	1	3	1	3	1	9	2	3	1	1	1	1	1	6	1	1	3	1	3	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	0
OG_1474	0	4	0	1	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	3	0	0	2	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0
OG_1475	1	6	4	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	3	1	4	2	3	1	2	2	2	1	2	2	1	3	2	1	2	1	4	1	2	1	2	2	2	2	4	1	1	2	0	0	2	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	2
OG_1476	1	6	1	1	1	1	1	1	0	1	2	1	1	1	1	0	0	1	0	1	2	1	1	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	2	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	2	0	0	0	0	1	1	0	1	0
OG_1477	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	2	1	0	1	1	1	1	1	1	0	1	1	1	3	1	0	1	1	2	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0
OG_1478	2	4	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	3	1	1	1	1	2	1	1	0	0	1	1	1	1	2	2	1	0	1	1	0	1	1	0	1	1
OG_1479	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	2	3	2	1	2	0	1	0	2	0	0	0	0	0	0	1	0	1	1	1	4	0	0	0	2	2	0	1	2	3	2	1	0	1	2	0	0	2	2	2	0	0	0
OG_1480	1	18	1	1	1	2	1	1	1	2	1	3	1	1	1	14	2	1	5	1	2	1	1	1	1	1	1	3	1	1	1	14	2	4	1	1	1	1	2	1	1	1	2	1	2	1	1	3	2	0	1	1	1	0	1	4	1	1	3	1	1	1	0	2	1	1	2	1	1	2	1	1	6	1	1	2	0	1	0	4	0
OG_1481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	0	2	1	1	0	0	1
OG_1482	0	2	1	1	1	2	1	1	1	2	0	2	1	1	0	0	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	0	2	0	1	1	1	0	1	0	0	1	2	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0
OG_1483	0	1	1	1	1	1	2	1	1	1	1	2	1	1	0	5	1	2	1	1	1	1	1	0	2	1	1	1	1	1	1	4	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	0	3	1	2	1	1	1	1	1	1	1	1	1	0	3	1	1	0	2	1	0	1	1	1
OG_1484	0	3	0	1	0	1	1	1	1	1	1	0	1	0	1	2	1	1	1	1	1	0	1	1	2	1	1	0	1	1	1	1	1	2	1	0	1	1	1	0	1	0	1	0	1	0	1	1	2	0	2	1	1	2	1	1	1	1	1	2	1	1	1	1	0	0	1	1	0	2	0	1	1	1	0	0	0	1	0	1	1
OG_1485	0	9	0	1	0	1	0	1	1	1	1	1	1	1	2	0	1	1	1	1	2	1	1	1	1	1	2	0	1	1	2	2	2	4	1	0	1	0	1	0	1	1	1	0	2	1	1	0	1	1	0	1	1	1	1	1	1	1	2	0	1	1	1	1	1	2	1	2	1	1	0	1	1	1	1	1	1	1	1	1	0
OG_1486	0	4	1	1	1	1	1	1	1	5	1	1	1	1	1	6	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	5	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	0	2	1	1
OG_1487	1	6	2	1	1	2	1	1	1	1	1	4	1	1	1	3	5	1	5	1	1	1	1	1	1	1	1	2	0	1	1	3	2	0	1	0	1	1	1	2	1	1	7	1	1	1	1	2	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	1	2	1	1	1	0	1	3	1	1	4	1	1	0	1	1
OG_1488	2	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	4	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	1	2	2	0	1	0	0	0	0	0	1	0	2	0
OG_1489	0	2	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	0	1	1	1	1	1	1	2	1	2	4	2	1	1	1	0	1	1	1	1	5	1	3	1	2	2	1	0	1	1	0	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1
OG_1490	4	6	2	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	2	3	1	1	2	0	3	0	1	2	2	2	0	0	3	0	0	2	3	1	0	2	2	1	0	1	1	0	1	0	1	0	0	0	2	1	3	0	2	0	0	0	0	0	1	0	0	1	1	0	1	0	2	3	1
OG_1491	0	2	1	1	1	1	0	1	1	2	1	1	1	1	1	0	1	1	3	1	1	2	1	1	2	1	2	0	1	2	1	0	1	1	1	2	1	0	1	0	1	2	0	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
OG_1492	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	0	2	3	1	2	1	1	1	0	1	1	1	0	1	0	1	2	1	1	2	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	2	1	1	0	1	0	1	1	1	1	1	1	2	0
OG_1493	7	9	4	0	2	5	2	3	3	6	3	0	4	2	1	5	5	3	6	4	0	3	3	3	1	0	1	6	1	5	1	9	0	14	1	1	2	3	1	6	6	1	8	0	1	5	1	4	2	1	0	0	0	1	0	8	1	1	1	0	4	0	2	5	2	2	4	1	2	1	1	1	5	0	0	6	2	1	1	4	0
OG_1494	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0
OG_1495	0	1	0	1	0	2	1	1	1	0	1	1	1	1	0	0	0	2	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
OG_1496	0	3	1	1	1	2	1	1	1	2	1	1	1	2	1	0	0	1	0	1	2	1	1	1	1	1	1	0	1	1	1	0	0	0	1	2	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	4	1	0	1	1	0	1	1	1	1	1
OG_1497	0	2	0	1	0	2	1	1	1	5	1	1	1	0	1	0	1	1	0	1	1	1	1	0	2	1	0	2	1	1	1	2	2	0	1	0	1	0	1	2	1	2	1	3	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	4	1	1	1	1	1	0	0	0	1
OG_1498	0	1	3	3	0	4	1	3	3	2	2	0	5	0	0	0	0	2	0	0	0	4	3	0	1	3	1	1	1	1	1	0	0	0	0	2	2	1	1	0	0	0	0	0	0	3	1	0	0	1	0	3	2	0	4	0	0	0	0	2	1	6	0	0	0	0	0	0	0	0	4	0	0	2	2	0	0	0	1	0	1
OG_1499	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG_1500	0	7	1	1	1	1	1	1	1	1	1	1	3	1	1	0	1	1	5	1	0	1	2	0	1	1	1	1	1	2	1	0	1	2	1	1	1	1	0	0	1	0	0	3	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	2	1	0	1	2	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1
OG_1501	0	6	1	1	1	1	1	1	1	2	0	2	1	1	1	2	1	0	1	1	3	1	0	1	1	1	1	1	1	1	2	0	1	0	1	1	1	1	1	2	1	2	0	0	1	1	1	1	2	1	1	1	1	1	1	0	1	0	1	1	2	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	2	0
OG_1502	1	6	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1	2	1	1	1	1	2	1	0	2	1	1	1	1	4	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1
OG_1503	26	74	15	17	15	15	4	6	8	8	10	7	13	8	7	169	63	6	68	9	6	7	6	10	6	7	9	22	6	8	5	153	11	123	5	12	9	9	9	120	8	11	78	6	7	7	8	17	7	3	11	4	5	4	4	107	10	8	5	29	8	4	11	54	8	7	48	5	7	4	16	7	72	5	3	43	7	3	8	13	4
OG_1504	1	7	1	1	1	1	1	1	1	1	3	4	2	1	1	0	1	1	2	0	1	1	2	1	1	1	2	4	1	3	1	0	1	0	1	2	1	1	1	0	2	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	0	1	1	1	1	0	1	1	0
OG_1505	0	1	1	1	2	2	1	1	1	1	2	1	1	2	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1
OG_1506	1	3	2	2	2	1	0	1	1	1	1	3	1	1	0	0	0	1	0	0	2	1	1	1	1	0	1	2	1	2	1	0	2	0	1	1	1	1	2	0	3	2	0	1	3	1	2	1	3	0	0	0	0	2	0	0	1	3	3	1	1	0	2	0	1	1	0	1	2	1	1	1	0	0	0	0	2	0	0	2	0
OG_1507	1	6	1	1	1	0	1	1	1	1	0	2	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	2	3	1	0	1	0	0	0	1	2	0	0	1	1	0	1	2	0	1	1	1	0	1	0	0	0	1	1	2	1	1	1	2	1	1	1	1	0	3	0	1	1	1	1	1	0	0	2	1
OG_1508	1	2	2	2	2	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	2	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1
OG_1509	1	7	1	1	2	2	1	2	1	1	1	2	1	1	1	13	1	1	3	1	1	1	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	0	1	1	1	1	2	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	3	0	1	2	1	1	1	1	1	1	1	1
OG_1510	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	0	1	1	1	1	1	0	1	2	2	1	1	1	1	0	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
OG_1511	0	4	1	1	0	1	2	1	1	1	1	2	1	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	2	1	1	1	1	1	0	1	1
OG_1512	0	2	1	1	1	1	1	0	1	1	1	1	1	1	2	0	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	0	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	2	0	1	0	1	1	0	1	0	1	0	1
OG_1513	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	5	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1
OG_1514	1	15	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	5	1	2	1	2	1	1	1	1	1	1	0	1	3	1	0	2	1	2	0	6	1	1	1	1	0	1	0	0	0	1	1	2	2	1	1	1	3	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1
OG_1515	0	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	0	1	0	1	1	0	0	2	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1
OG_1516	0	2	0	1	0	0	0	1	0	2	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG_1517	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OG_1518	1	14	1	1	2	1	1	1	1	1	1	1	1	1	3	9	2	1	1	1	1	1	2	2	1	2	1	4	1	1	1	9	1	3	1	3	1	1	1	5	1	1	4	1	1	1	1	1	3	0	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1
OG_1519	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	4	3	2	2	1	3	1	1	2	1	2	1	0	1	1	1	1	1	2	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	6	0	0	0	0	1	1	1	2	1	0	2	0	0	0	0	0	2	1	1	2	0	0	0	0	1
OG_1520	0	2	0	1	1	2	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG_1521	0	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	0	1	1	4	1	1	1	1	1	1	0	1	1
OG_1522	0	6	1	1	3	1	1	1	1	1	1	3	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	5	3	2	1	2	1	1	2	6	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	4	1	1	2	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3	1
OG_1523	1	5	0	1	1	1	2	1	1	1	3	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1
OG_1524	0	3	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG_1525	1	8	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	0	1	2	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
OG_1526	0	5	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	3	1	1	1	0	1	1	2	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	2	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1
OG_1527	1	17	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	2	1	1	2	3	2	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	2	1	1	0	0	1	0	1	1	0	1	0	1	1	1
OG_1528	0	4	4	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	0	1	0	1	1	1	1	1	3	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG_1529	3	3	1	0	2	0	2	2	2	0	2	0	0	2	2	2	2	0	1	1	0	2	1	1	1	1	2	7	1	2	0	1	2	1	1	3	2	1	1	1	1	1	2	1	3	1	1	2	1	1	0	0	0	4	0	4	1	1	2	0	1	0	3	1	0	3	0	2	2	2	0	2	1	0	0	1	1	2	2	1	0
OG_1530	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	5	0	1	2	0	0	0	1	0	2	0	0	0	0	0	1	1	1	0
OG_1531	2	6	1	1	1	2	2	1	1	2	1	4	2	1	1	0	4	1	2	1	4	1	1	1	1	2	1	1	1	1	1	0	4	3	1	0	1	1	0	4	0	1	0	1	1	1	1	1	2	1	4	1	1	1	1	0	0	0	1	7	2	1	1	1	1	2	1	1	1	3	0	1	1	1	1	1	1	1	1	2	1
OG_1532	0	9	1	2	1	3	2	1	2	5	1	2	7	1	1	1	1	1	4	2	0	2	1	1	3	4	4	3	2	1	1	2	4	0	2	0	5	2	5	0	3	9	0	4	2	2	9	2	5	2	1	1	1	5	2	2	9	5	5	2	3	1	6	2	4	4	0	3	3	4	4	3	1	1	1	2	4	3	3	0	1
OG_1533	1	9	1	1	1	1	2	1	2	1	1	1	1	1	2	6	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	2	2	1	4	1	1	1	2	1	1	1	0	2	1	1	3	2	0	1	1	1	2	1	2	1	1	1	1	0	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1
OG_1534	0	3	1	1	1	1	0	1	1	2	1	1	1	1	1	4	0	1	2	1	1	1	1	4	1	2	1	2	1	1	1	5	1	3	1	3	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	0	1	1	1	1	1	1	1	1	1	2	1	2	1	0	1	1	1	1	2	0
OG_1535	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0
OG_1536	0	10	1	1	1	1	1	1	0	1	0	2	1	1	2	4	1	1	2	1	5	1	1	1	1	1	1	5	0	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	2	0	1	0	1	1	3	1	1	2	1	1	1	1	1	1	3	1
OG_1537	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	0	1	1	1	5	1	1	0	1	1	1	0	1	4	1	1	4	0	1	1	5	1	2	1	1	0	1	1	1	1	1	1	1	2	1	0	1	1	0	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1
OG_1538	1	2	1	1	1	1	1	1	1	2	1	1	1	1	0	5	1	0	1	1	0	1	1	2	2	1	1	1	2	1	1	3	1	2	1	0	1	0	2	4	2	1	0	1	1	0	2	2	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	2	2	1	1	1	0	1	1	1	1	1	2	1	1	0	1	1
