gene	orthogroup	species
Hvul_g4330_1	OG_2611	Hvul
Nvec_v1g38812	OG_2613	Nvec
Spis_XP_022794014_1	OG_2613	Spis
Hvul_g27436_1	OG_2617	Hvul
Nvec_v1g246278	OG_2618	Nvec
Dmel_FBtr0072951	OG_2623	Dmel
Spolac_c104361_g2	OG_2623	Spolac
HoiH23_PlH23_010989-RA	OG_2629	HoiH23
Nvec_v1g82763	OG_2629	Nvec
Mlei_ML0969.g2.i1	OG_2631	Mlei
TrH2_TrispH2_005885-RA	OG_2635	TrH2
Mmus_ENSMUST00000070256	OG_2637	Mmus
Dmel_FBtr0074125	OG_2640	Dmel
Nvec_v1g204836	OG_2640	Nvec
Hhon_g09421.t1	OG_2643	Hhon
HoiH23_PlH23_000019-RA	OG_2643	HoiH23
Mlei_ML0479.g35.i1	OG_2644	Mlei
Mlei_ML0231.g12.i1	OG_2651	Mlei
Mmus_ENSMUST00000238898	OG_2655	Mmus
Mmus_ENSMUST00000125153	OG_2655	Mmus
Hvul_g31668_1	OG_2655	Hvul
Hvul_g9407_1	OG_2661	Hvul
Dmel_FBtr0344556	OG_2662	Dmel
Nvec_v1g196494	OG_2662	Nvec
Nvec_NVE8517	OG_2663	Nvec
Hvul_g1671_1	OG_2663	Hvul
Dmel_FBtr0330102	OG_2667	Dmel
Dmel_FBtr0330195	OG_2667	Dmel
Spis_XP_022792095_1	OG_2667	Spis
Mmus_ENSMUST00000132374	OG_2668	Mmus
HoiH23_PlH23_010506-RA	OG_2672	HoiH23
Tadh_TriadT63147	OG_2678	Tadh
TrH2_TrispH2_007682-RA	OG_2678	TrH2
HoiH23_PlH23_005456-RA	OG_2678	HoiH23
Mmus_ENSMUST00000121820	OG_2678	Mmus
Mmus_ENSMUST00000185502	OG_2678	Mmus
Mmus_ENSMUST00000031249	OG_2678	Mmus
Mmus_ENSMUST00000093480	OG_2678	Mmus
Dmel_FBtr0337028	OG_2678	Dmel
Hvul_g28646_1	OG_2678	Hvul
Mlei_ML1022.g4.i1	OG_2678	Mlei
Spolac_c101583_g4	OG_2678	Spolac
Tadh_TriadT52165	OG_2681	Tadh
HoiH23_PlH23_009402-RA	OG_2681	HoiH23
Dmel_FBtr0330371	OG_2685	Dmel
Tadh_TriadT64065	OG_2693	Tadh
TrH2_TrispH2_001446-RA	OG_2693	TrH2
Hhon_g03554.t1	OG_2693	Hhon
Spolac_c92200_g1	OG_2695	Spolac
Mmus_ENSMUST00000239395	OG_2696	Mmus
Mmus_ENSMUST00000019323	OG_2701	Mmus
Spis_XP_022789116_1	OG_2702	Spis
Mlei_ML0326.g4.i1	OG_2702	Mlei
HoiH23_PlH23_010800-RA	OG_2711	HoiH23
Hvul_g25880_1	OG_2711	Hvul
Spis_XP_022786291_1	OG_2714	Spis
Spis_XP_022786340_1	OG_2714	Spis
Spis_XP_022796699_1	OG_2714	Spis
Tadh_TriadT52862	OG_2717	Tadh
TrH2_TrispH2_004181-RA	OG_2717	TrH2
Hhon_g10855.t1	OG_2717	Hhon
HoiH23_PlH23_009247-RA	OG_2717	HoiH23
Mlei_ML0245.g6.i1	OG_2720	Mlei
Dmel_FBtr0301682	OG_2726	Dmel
Dmel_FBtr0077949	OG_2726	Dmel
Mmus_ENSMUST00000044911	OG_2729	Mmus
Mmus_ENSMUST00000068058	OG_2736	Mmus
Spis_XP_022787235_1	OG_2743	Spis
TrH2_TrispH2_001236-RA	OG_2745	TrH2
Mmus_ENSMUST00000177456	OG_2745	Mmus
Dmel_FBtr0304621	OG_2745	Dmel
Mlei_ML1485.g21.i1	OG_2746	Mlei
Hhon_g03990.t1	OG_2748	Hhon
Mmus_ENSMUST00000102880	OG_2748	Mmus
Dmel_FBtr0070764	OG_2748	Dmel
Hhon_g05256.t1	OG_2755	Hhon
HoiH23_PlH23_003656-RA	OG_2755	HoiH23
Mmus_ENSMUST00000042943	OG_2755	Mmus
Mmus_ENSMUST00000003360	OG_2755	Mmus
Dmel_FBtr0080539	OG_2755	Dmel
Dmel_FBtr0071386	OG_2755	Dmel
Nvec_v1g107048	OG_2755	Nvec
Hvul_g25247_1	OG_2755	Hvul
Spis_XP_022792081_1	OG_2755	Spis
Mlei_ML0446.g13.i1	OG_2755	Mlei
Dmel_FBtr0347409	OG_2760	Dmel
Dmel_FBtr0085513	OG_2760	Dmel
Dmel_FBtr0088471	OG_2760	Dmel
Spis_XP_022786794_1	OG_2760	Spis
Spis_XP_022786816_1	OG_2760	Spis
Spis_XP_022789508_1	OG_2760	Spis
Spis_XP_022789677_1	OG_2760	Spis
Mlei_ML0089.g2.i1	OG_2760	Mlei
Spolac_c102992_g1	OG_2767	Spolac
Mlei_ML0821.g18.i1	OG_2770	Mlei
HoiH23_PlH23_011121-RA	OG_2771	HoiH23
Mmus_ENSMUST00000000199	OG_2771	Mmus
Dmel_FBtr0074545	OG_2771	Dmel
Dmel_FBtr0074546	OG_2771	Dmel
Dmel_FBtr0087893	OG_2772	Dmel
Dmel_FBtr0299862	OG_2772	Dmel
Dmel_FBtr0087477	OG_2772	Dmel
Mmus_ENSMUST00000182064	OG_2773	Mmus
Tadh_TriadT55148	OG_2774	Tadh
TrH2_TrispH2_010254-RA	OG_2774	TrH2
HoiH23_PlH23_004395-RA	OG_2774	HoiH23
TrH2_TrispH2_011376-RA	OG_2777	TrH2
Hhon_g07787.t1	OG_2777	Hhon
HoiH23_PlH23_010696-RA	OG_2777	HoiH23
Mlei_ML0427.g22.i1	OG_2777	Mlei
Spis_XP_022803051_1	OG_2778	Spis
Hhon_g08807.t1	OG_2780	Hhon
Spis_XP_022794132_1	OG_2780	Spis
Spis_XP_022804259_1	OG_2780	Spis
Nvec_v1g79287	OG_2782	Nvec
Mlei_ML2163.g43.i1	OG_2782	Mlei
Hhon_g00419.t1	OG_2785	Hhon
Mmus_ENSMUST00000089925	OG_2785	Mmus
Dmel_FBtr0308589	OG_2785	Dmel
Hvul_g3758_1	OG_2785	Hvul
Hhon_g05898.t1	OG_2786	Hhon
Mmus_ENSMUST00000085077	OG_2786	Mmus
Mmus_ENSMUST00000005066	OG_2787	Mmus
Mmus_ENSMUST00000021459	OG_2789	Mmus
Tadh_TriadT30033	OG_2790	Tadh
TrH2_TrispH2_000435-RA	OG_2790	TrH2
Hhon_g09380.t1	OG_2790	Hhon
HoiH23_PlH23_008308-RA	OG_2790	HoiH23
Dmel_FBtr0071279	OG_2790	Dmel
Hhon_g08832.t1	OG_2793	Hhon
HoiH23_PlH23_007489-RA	OG_2793	HoiH23
TrH2_TrispH2_006262-RA	OG_2804	TrH2
Hhon_g04772.t1	OG_2804	Hhon
HoiH23_PlH23_001565-RA	OG_2804	HoiH23
Dmel_FBtr0113425	OG_2804	Dmel
Nvec_v1g238008	OG_2804	Nvec
Hvul_g26213_1	OG_2813	Hvul
Dmel_FBtr0111000	OG_2814	Dmel
Mmus_ENSMUST00000069107	OG_2816	Mmus
Dmel_FBtr0330042	OG_2828	Dmel
Dmel_FBtr0330368	OG_2829	Dmel
Hvul_g2834_1	OG_2830	Hvul
Mmus_ENSMUST00000024756	OG_2831	Mmus
Hvul_g33458_1	OG_2831	Hvul
Spis_XP_022802577_1	OG_2838	Spis
Spis_XP_022809918_1	OG_2838	Spis
Spis_XP_022810452_1	OG_2838	Spis
Dmel_FBtr0089196	OG_2840	Dmel
Dmel_FBtr0344770	OG_2844	Dmel
Dmel_FBtr0329979	OG_2844	Dmel
Hvul_g24191_1	OG_2844	Hvul
Tadh_TriadT56202	OG_2846	Tadh
TrH2_TrispH2_008700-RA	OG_2846	TrH2
Hhon_g10322.t1	OG_2846	Hhon
Mmus_ENSMUST00000032924	OG_2847	Mmus
Mlei_ML2089.g3.i1	OG_2850	Mlei
Spolac_c101786_g1	OG_2850	Spolac
TrH2_TrispH2_000765-RA	OG_2852	TrH2
HoiH23_PlH23_007728-RA	OG_2852	HoiH23
Mmus_ENSMUST00000074556	OG_2852	Mmus
Dmel_FBtr0070872	OG_2853	Dmel
Nvec_v1g116629	OG_2853	Nvec
Nvec_v1g208887	OG_2853	Nvec
Hvul_g17785_1	OG_2853	Hvul
Hvul_g28059_1	OG_2853	Hvul
Mlei_ML2732.g23.i1	OG_2853	Mlei
Nvec_v1g202038	OG_2856	Nvec
TrH2_TrispH2_003032-RA	OG_2857	TrH2
HoiH23_PlH23_000026-RA	OG_2857	HoiH23
Hvul_g16168_1	OG_2857	Hvul
Mlei_ML0359.g21.i1	OG_2857	Mlei
Tadh_TriadT49700	OG_2858	Tadh
TrH2_TrispH2_008270-RA	OG_2858	TrH2
Dmel_FBtr0089527	OG_2858	Dmel
Dmel_FBtr0083735	OG_2866	Dmel
Hvul_g13690_1	OG_2869	Hvul
Mmus_ENSMUST00000067538	OG_2871	Mmus
Mmus_ENSMUST00000107289	OG_2871	Mmus
Dmel_FBtr0111102	OG_2871	Dmel
Dmel_FBtr0330337	OG_2871	Dmel
Dmel_FBtr0330211	OG_2871	Dmel
Dmel_FBtr0333589	OG_2871	Dmel
Dmel_FBtr0331239	OG_2871	Dmel
Dmel_FBtr0303148	OG_2871	Dmel
Dmel_FBtr0087822	OG_2871	Dmel
Nvec_v1g248399	OG_2871	Nvec
Hvul_g6986_1	OG_2871	Hvul
Spis_XP_022792803_1	OG_2871	Spis
Hvul_g13998_1	OG_2873	Hvul
Tadh_wf_g694.t1	OG_2874	Tadh
Tadh_wf_g11711.t1	OG_2874	Tadh
Tadh_wf_g12006.t1	OG_2874	Tadh
TrH2_TrispH2_009595-RA	OG_2874	TrH2
TrH2_TrispH2_012159-RA	OG_2874	TrH2
TrH2_TrispH2_012214-RA	OG_2874	TrH2
Hhon_g05740.t1	OG_2874	Hhon
Hhon_g11838.t1	OG_2874	Hhon
Spis_XP_022810031_1	OG_2886	Spis
TrH2_TrispH2_006804-RA	OG_2888	TrH2
Hhon_g07505.t1	OG_2888	Hhon
Hhon_g07506.t1	OG_2888	Hhon
Tadh_TriadT64123	OG_2892	Tadh
TrH2_TrispH2_006517-RA	OG_2892	TrH2
Hhon_g01333.t1	OG_2892	Hhon
HoiH23_PlH23_009210-RA	OG_2892	HoiH23
Dmel_FBtr0304685	OG_2918	Dmel
Dmel_FBtr0110959	OG_2924	Dmel
Mmus_ENSMUST00000060989	OG_2931	Mmus
Dmel_FBtr0088210	OG_2934	Dmel
Hvul_g1988_1	OG_2934	Hvul
TrH2_TrispH2_005229-RA	OG_2941	TrH2
Hhon_g08135.t1	OG_2941	Hhon
Mmus_ENSMUST00000033142	OG_2941	Mmus
Mmus_ENSMUST00000028177	OG_2943	Mmus
Mmus_ENSMUST00000028123	OG_2944	Mmus
Mmus_ENSMUST00000094934	OG_2944	Mmus
Dmel_FBtr0073275	OG_2944	Dmel
Mlei_ML2345.g28.i1	OG_2944	Mlei
Hvul_g12732_1	OG_2945	Hvul
Dmel_FBtr0112897	OG_2946	Dmel
Tadh_TriadT55768	OG_2950	Tadh
TrH2_TrispH2_001661-RA	OG_2950	TrH2
Hhon_g00995.t1	OG_2950	Hhon
Hhon_g00996.t1	OG_2950	Hhon
Mmus_ENSMUST00000079441	OG_2951	Mmus
Mmus_ENSMUST00000028300	OG_2951	Mmus
Dmel_FBtr0332558	OG_2951	Dmel
Dmel_FBtr0072642	OG_2951	Dmel
Dmel_FBtr0072639	OG_2951	Dmel
Dmel_FBtr0330406	OG_2951	Dmel
Dmel_FBtr0301284	OG_2951	Dmel
Dmel_FBtr0346001	OG_2951	Dmel
Dmel_FBtr0330607	OG_2951	Dmel
Mlei_ML1163.g7.i1	OG_2951	Mlei
Tadh_TriadT50911	OG_2954	Tadh
Tadh_TriadT33728	OG_2954	Tadh
TrH2_TrispH2_010700-RA	OG_2954	TrH2
TrH2_TrispH2_010885-RA	OG_2954	TrH2
Hhon_g09133.t1	OG_2954	Hhon
Hhon_g10818.t1	OG_2954	Hhon
HoiH23_PlH23_009446-RA	OG_2954	HoiH23
HoiH23_PlH23_004506-RA	OG_2954	HoiH23
Dmel_FBtr0081647	OG_2954	Dmel
Dmel_FBtr0083347	OG_2954	Dmel
Hvul_g10051_1	OG_2954	Hvul
Mmus_ENSMUST00000045896	OG_2957	Mmus
Spis_XP_022804917_1	OG_2959	Spis
Dmel_FBtr0333154	OG_2961	Dmel
Dmel_FBtr0081167	OG_2962	Dmel
TrH2_TrispH2_000177-RA	OG_2965	TrH2
Tadh_TriadT3098	OG_2968	Tadh
TrH2_TrispH2_001435-RA	OG_2968	TrH2
TrH2_TrispH2_007531-RA	OG_2968	TrH2
Hhon_g03542.t1	OG_2968	Hhon
Hhon_g07625.t1	OG_2968	Hhon
HoiH23_PlH23_001059-RA	OG_2968	HoiH23
HoiH23_PlH23_002305-RA	OG_2968	HoiH23
Mmus_ENSMUST00000170580	OG_2968	Mmus
Mmus_ENSMUST00000059826	OG_2968	Mmus
Mmus_ENSMUST00000038695	OG_2968	Mmus
Mmus_ENSMUST00000081542	OG_2968	Mmus
Mmus_ENSMUST00000055168	OG_2968	Mmus
Mmus_ENSMUST00000040751	OG_2968	Mmus
Dmel_FBtr0089657	OG_2968	Dmel
Dmel_FBtr0333898	OG_2968	Dmel
Dmel_FBtr0112853	OG_2968	Dmel
Dmel_FBtr0289989	OG_2968	Dmel
Dmel_FBtr0308029	OG_2968	Dmel
Nvec_v1g189854	OG_2968	Nvec
Nvec_v1g21645	OG_2968	Nvec
Hvul_g565_1	OG_2968	Hvul
Hvul_g567_1	OG_2968	Hvul
Hvul_g6967_1	OG_2968	Hvul
Mlei_ML0259.g12.i1	OG_2968	Mlei
Mlei_ML0626.g4.i1	OG_2968	Mlei
Mlei_ML1311.g29.i1	OG_2968	Mlei
TrH2_TrispH2_005164-RA	OG_2969	TrH2
Dmel_FBtr0304920	OG_2969	Dmel
Hvul_g29959_1	OG_2969	Hvul
Hvul_g29960_1	OG_2969	Hvul
Mmus_ENSMUST00000038775	OG_2973	Mmus
Mmus_ENSMUST00000026142	OG_2973	Mmus
Mmus_ENSMUST00000033578	OG_2973	Mmus
Mmus_ENSMUST00000087258	OG_2973	Mmus
Mmus_ENSMUST00000144337	OG_2977	Mmus
Mmus_ENSMUST00000112175	OG_2977	Mmus
Nvec_v1g160811	OG_2977	Nvec
Hvul_g11275_1	OG_2977	Hvul
Tadh_TriadT55897	OG_2979	Tadh
TrH2_TrispH2_010311-RA	OG_2979	TrH2
Hhon_g03284.t1	OG_2979	Hhon
Mmus_ENSMUST00000046246	OG_2979	Mmus
Dmel_FBtr0336695	OG_2979	Dmel
Mlei_ML1021.g3.i1	OG_2979	Mlei
Tadh_TriadT22806	OG_2985	Tadh
TrH2_TrispH2_011416-RA	OG_2985	TrH2
Hhon_g02787.t1	OG_2985	Hhon
Dmel_FBtr0089091	OG_2985	Dmel
Hvul_g13600_1	OG_2985	Hvul
Mmus_ENSMUST00000153060	OG_2988	Mmus
Mmus_ENSMUST00000107722	OG_2989	Mmus
Mlei_ML0615.g4.i1	OG_2993	Mlei
Tadh_TriadT27441	OG_2997	Tadh
Hhon_g01310.t1	OG_2997	Hhon
Hhon_g07606.t1	OG_2997	Hhon
HoiH23_PlH23_003804-RA	OG_2997	HoiH23
Mmus_ENSMUST00000041776	OG_2997	Mmus
Mmus_ENSMUST00000027991	OG_2997	Mmus
Mmus_ENSMUST00000064225	OG_2997	Mmus
Dmel_FBtr0301142	OG_2997	Dmel
Nvec_v1g245014	OG_2997	Nvec
Spis_XP_022798445_1	OG_2997	Spis
TrH2_TrispH2_001316-RA	OG_2998	TrH2
Mmus_ENSMUST00000107158	OG_2998	Mmus
Dmel_FBtr0303908	OG_2998	Dmel
Nvec_v1g206699	OG_2998	Nvec
Spis_XP_022803384_1	OG_2998	Spis
Tadh_TriadT29154	OG_3003	Tadh
HoiH23_PlH23_008108-RA	OG_3003	HoiH23
Mmus_ENSMUST00000167824	OG_3003	Mmus
Mmus_ENSMUST00000034301	OG_3003	Mmus
Dmel_FBtr0088257	OG_3003	Dmel
Mmus_ENSMUST00000046893	OG_3008	Mmus
Mmus_ENSMUST00000068681	OG_3009	Mmus
Mmus_ENSMUST00000006750	OG_3011	Mmus
Mmus_ENSMUST00000163200	OG_3012	Mmus
Mmus_ENSMUST00000024123	OG_3013	Mmus
Spis_XP_022799040_1	OG_3014	Spis
Mmus_ENSMUST00000026548	OG_3017	Mmus
Dmel_FBtr0303125	OG_3018	Dmel
Nvec_NVE6890	OG_3023	Nvec
Dmel_FBtr0070176	OG_3026	Dmel
Mmus_ENSMUST00000049152	OG_3034	Mmus
Mmus_ENSMUST00000032172	OG_3037	Mmus
Mmus_ENSMUST00000100024	OG_3039	Mmus
Mmus_ENSMUST00000033473	OG_3039	Mmus
Dmel_FBtr0301577	OG_3043	Dmel
Tadh_TriadT11807	OG_3045	Tadh
TrH2_TrispH2_000506-RA	OG_3045	TrH2
Hhon_g00182.t1	OG_3045	Hhon
HoiH23_PlH23_011806-RA	OG_3045	HoiH23
Dmel_FBtr0332570	OG_3045	Dmel
TrH2_TrispH2_006441-RA	OG_3047	TrH2
Hhon_g05164.t1	OG_3047	Hhon
HoiH23_PlH23_001242-RA	OG_3047	HoiH23
Dmel_FBtr0079822	OG_3047	Dmel
TrH2_TrispH2_010086-RA	OG_3050	TrH2
Tadh_TriadT17913	OG_3052	Tadh
TrH2_TrispH2_001728-RA	OG_3052	TrH2
TrH2_TrispH2_007346-RA	OG_3052	TrH2
Hhon_g05245.t1	OG_3052	Hhon
Hhon_g05249.t1	OG_3052	Hhon
Hhon_g09022.t1	OG_3052	Hhon
HoiH23_PlH23_007654-RA	OG_3052	HoiH23
HoiH23_PlH23_010816-RA	OG_3052	HoiH23
Dmel_FBtr0078070	OG_3052	Dmel
Hvul_g23541_1	OG_3052	Hvul
Spis_XP_022780982_1	OG_3052	Spis
Mlei_ML0015.g20.i1	OG_3052	Mlei
Mlei_ML1246.g4.i1	OG_3052	Mlei
Mlei_ML0463.g41.i1	OG_3057	Mlei
Tadh_TriadT28438	OG_3059	Tadh
Hhon_g02252.t1	OG_3059	Hhon
HoiH23_PlH23_003281-RA	OG_3059	HoiH23
Mmus_ENSMUST00000095753	OG_3059	Mmus
Dmel_FBtr0344296	OG_3059	Dmel
Dmel_FBtr0344217	OG_3059	Dmel
Tadh_TriadT27557	OG_3060	Tadh
TrH2_TrispH2_000530-RA	OG_3060	TrH2
Hhon_g00160.t1	OG_3060	Hhon
Hhon_g07415.t1	OG_3060	Hhon
HoiH23_PlH23_007766-RA	OG_3060	HoiH23
TrH2_TrispH2_003257-RA	OG_3065	TrH2
Hhon_g04608.t1	OG_3065	Hhon
HoiH23_PlH23_004452-RA	OG_3065	HoiH23
Mmus_ENSMUST00000099572	OG_3066	Mmus
Tadh_TriadT64077	OG_3067	Tadh
Mmus_ENSMUST00000046371	OG_3067	Mmus
Mmus_ENSMUST00000061071	OG_3067	Mmus
Mmus_ENSMUST00000140979	OG_3068	Mmus
Dmel_FBtr0089104	OG_3068	Dmel
TrH2_TrispH2_006416-RA	OG_3071	TrH2
Hhon_g01999.t1	OG_3071	Hhon
Tadh_TriadT55369	OG_3072	Tadh
TrH2_TrispH2_004932-RA	OG_3072	TrH2
Hhon_g10494.t1	OG_3072	Hhon
HoiH23_PlH23_007865-RA	OG_3072	HoiH23
Spis_XP_022798718_1	OG_3073	Spis
Hhon_g11087.t1	OG_3075	Hhon
Tadh_TriadT52243	OG_3079	Tadh
TrH2_TrispH2_001013-RA	OG_3079	TrH2
Dmel_FBtr0330274	OG_3079	Dmel
Nvec_v1g79108	OG_3079	Nvec
Tadh_TriadT59292	OG_3080	Tadh
Hhon_g09260.t1	OG_3080	Hhon
HoiH23_PlH23_005930-RA	OG_3080	HoiH23
Dmel_FBtr0081141	OG_3080	Dmel
Hvul_g31632_1	OG_3080	Hvul
TrH2_TrispH2_009842-RA	OG_3081	TrH2
Hhon_g04527.t1	OG_3081	Hhon
HoiH23_PlH23_008602-RA	OG_3081	HoiH23
Hvul_g29791_1	OG_3083	Hvul
Mlei_ML2189.g4.i1	OG_3085	Mlei
TrH2_TrispH2_002975-RA	OG_3086	TrH2
Mmus_ENSMUST00000075052	OG_3086	Mmus
Dmel_FBtr0474145	OG_3086	Dmel
Dmel_FBtr0308309	OG_3086	Dmel
Dmel_FBtr0086802	OG_3086	Dmel
Dmel_FBtr0100372	OG_3086	Dmel
Dmel_FBtr0111009	OG_3086	Dmel
Nvec_v1g103050	OG_3086	Nvec
Nvec_v1g118813	OG_3086	Nvec
Nvec_v1g91046	OG_3086	Nvec
Spis_XP_022784379_1	OG_3086	Spis
Tadh_TriadT84	OG_3087	Tadh
TrH2_TrispH2_001602-RA	OG_3087	TrH2
Hhon_g08200.t1	OG_3087	Hhon
HoiH23_PlH23_002783-RA	OG_3087	HoiH23
Dmel_FBtr0100316	OG_3087	Dmel
Dmel_FBtr0303836	OG_3087	Dmel
Tadh_wf_g1298.t1	OG_3090	Tadh
TrH2_TrispH2_000220-RA	OG_3090	TrH2
TrH2_TrispH2_008612-RA	OG_3094	TrH2
Hhon_g07037.t1	OG_3094	Hhon
HoiH23_PlH23_006623-RA	OG_3094	HoiH23
Hvul_g26107_1	OG_3094	Hvul
TrH2_TrispH2_003383-RA	OG_3098	TrH2
HoiH23_PlH23_010043-RA	OG_3098	HoiH23
Dmel_FBtr0113751	OG_3098	Dmel
Nvec_v1g208035	OG_3098	Nvec
Hvul_g14685_1	OG_3100	Hvul
Mlei_ML1207.g44.i1	OG_3100	Mlei
Tadh_TriadT58901	OG_3103	Tadh
TrH2_TrispH2_003668-RA	OG_3103	TrH2
Dmel_FBtr0112929	OG_3103	Dmel
Mmus_ENSMUST00000065668	OG_3104	Mmus
Dmel_FBtr0087361	OG_3104	Dmel
Mlei_ML0467.g18.i1	OG_3104	Mlei
Mmus_ENSMUST00000005470	OG_3105	Mmus
Mmus_ENSMUST00000120594	OG_3105	Mmus
Mmus_ENSMUST00000152459	OG_3105	Mmus
Dmel_FBtr0299711	OG_3105	Dmel
Dmel_FBtr0110806	OG_3105	Dmel
Dmel_FBtr0303259	OG_3105	Dmel
Dmel_FBtr0110808	OG_3105	Dmel
Dmel_FBtr0082170	OG_3105	Dmel
Dmel_FBtr0112775	OG_3105	Dmel
Hvul_g2313_1	OG_3109	Hvul
Hhon_g11260.t1	OG_3112	Hhon
Mmus_ENSMUST00000054237	OG_3113	Mmus
Mmus_ENSMUST00000033642	OG_3113	Mmus
Spis_XP_022801297_1	OG_3113	Spis
Dmel_FBtr0070688	OG_3116	Dmel
Hvul_g8468_1	OG_3116	Hvul
Tadh_TriadT59008	OG_3117	Tadh
TrH2_TrispH2_006886-RA	OG_3117	TrH2
Hhon_g02727.t1	OG_3117	Hhon
HoiH23_PlH23_007982-RA	OG_3117	HoiH23
Dmel_FBtr0300179	OG_3117	Dmel
Mmus_ENSMUST00000170202	OG_3120	Mmus
Tadh_TriadT54042	OG_3123	Tadh
Tadh_TriadT51599	OG_3126	Tadh
TrH2_TrispH2_006392-RA	OG_3126	TrH2
Hhon_g02019.t1	OG_3126	Hhon
HoiH23_PlH23_005388-RA	OG_3126	HoiH23
Mmus_ENSMUST00000036206	OG_3126	Mmus
Mmus_ENSMUST00000090813	OG_3132	Mmus
Dmel_FBtr0331335	OG_3132	Dmel
Hvul_g11780_1	OG_3132	Hvul
Mmus_ENSMUST00000103131	OG_3133	Mmus
Mmus_ENSMUST00000022639	OG_3133	Mmus
Mmus_ENSMUST00000022638	OG_3133	Mmus
Mmus_ENSMUST00000037636	OG_3133	Mmus
Mmus_ENSMUST00000042352	OG_3134	Mmus
Tadh_TriadT54164	OG_3136	Tadh
TrH2_TrispH2_002546-RA	OG_3136	TrH2
Hhon_g00540.t1	OG_3136	Hhon
Hvul_g19291_1	OG_3137	Hvul
Dmel_FBtr0091616	OG_3138	Dmel
Dmel_FBtr0072980	OG_3138	Dmel
Dmel_FBtr0070778	OG_3138	Dmel
Hvul_g15062_1	OG_3138	Hvul
Mmus_ENSMUST00000100202	OG_3140	Mmus
Dmel_FBtr0339350	OG_3144	Dmel
Tadh_TriadT9570	OG_3145	Tadh
TrH2_TrispH2_003009-RA	OG_3145	TrH2
HoiH23_PlH23_004900-RA	OG_3145	HoiH23
Nvec_v1g205768	OG_3145	Nvec
Hvul_g3228_1	OG_3145	Hvul
Spis_XP_022795393_1	OG_3150	Spis
Tadh_TriadT57974	OG_3151	Tadh
TrH2_TrispH2_006489-RA	OG_3151	TrH2
Hhon_g00241.t1	OG_3151	Hhon
HoiH23_PlH23_006133-RA	OG_3151	HoiH23
Mmus_ENSMUST00000079063	OG_3151	Mmus
Mmus_ENSMUST00000067230	OG_3151	Mmus
Dmel_FBtr0100376	OG_3153	Dmel
Tadh_wf_g1382.t1	OG_3155	Tadh
TrH2_TrispH2_007219-RA	OG_3155	TrH2
Hhon_g04000.t1	OG_3155	Hhon
HoiH23_PlH23_006938-RA	OG_3155	HoiH23
HoiH23_PlH23_006937-RA	OG_3155	HoiH23
Mmus_ENSMUST00000027377	OG_3158	Mmus
Mmus_ENSMUST00000023807	OG_3158	Mmus
Dmel_FBtr0075186	OG_3158	Dmel
Dmel_FBtr0113183	OG_3158	Dmel
Hvul_g15632_1	OG_3158	Hvul
Hvul_g7356_1	OG_3159	Hvul
Dmel_FBtr0332497	OG_3163	Dmel
Hvul_g29265_1	OG_3163	Hvul
Mlei_ML2091.g8.i1	OG_3163	Mlei
Mmus_ENSMUST00000081728	OG_3166	Mmus
Mmus_ENSMUST00000102754	OG_3166	Mmus
Dmel_FBtr0073940	OG_3169	Dmel
Dmel_FBtr0347570	OG_3170	Dmel
Dmel_FBtr0310424	OG_3175	Dmel
Mmus_ENSMUST00000002452	OG_3178	Mmus
Tadh_TriadT23617	OG_3180	Tadh
Tadh_wf_g4105.t1	OG_3180	Tadh
Tadh_TriadT55323	OG_3180	Tadh
Tadh_TriadT28339	OG_3180	Tadh
TrH2_TrispH2_004879-RA	OG_3180	TrH2
TrH2_TrispH2_004880-RA	OG_3180	TrH2
TrH2_TrispH2_004881-RA	OG_3180	TrH2
TrH2_TrispH2_006555-RA	OG_3180	TrH2
Hhon_g01376.t1	OG_3180	Hhon
Hhon_g02176.t1	OG_3180	Hhon
Hhon_g02177.t1	OG_3180	Hhon
HoiH23_PlH23_002579-RA	OG_3180	HoiH23
HoiH23_PlH23_002580-RA	OG_3180	HoiH23
Dmel_FBtr0088437	OG_3180	Dmel
Nvec_v1g234931	OG_3180	Nvec
Hvul_g16428_1	OG_3180	Hvul
Mmus_ENSMUST00000042868	OG_3181	Mmus
Hvul_g13602_1	OG_3181	Hvul
Mmus_ENSMUST00000071370	OG_3183	Mmus
Mmus_ENSMUST00000166126	OG_3183	Mmus
Mmus_ENSMUST00000150267	OG_3184	Mmus
Tadh_TriadT52553	OG_3189	Tadh
Tadh_TriadT59294	OG_3189	Tadh
Tadh_TriadT59637	OG_3189	Tadh
Tadh_wf_g4956.t1	OG_3189	Tadh
Tadh_TriadT56182	OG_3189	Tadh
TrH2_TrispH2_000210-RA	OG_3189	TrH2
TrH2_TrispH2_002172-RA	OG_3189	TrH2
TrH2_TrispH2_005496-RA	OG_3189	TrH2
TrH2_TrispH2_005498-RA	OG_3189	TrH2
TrH2_TrispH2_006940-RA	OG_3189	TrH2
TrH2_TrispH2_008975-RA	OG_3189	TrH2
TrH2_TrispH2_011772-RA	OG_3189	TrH2
Hhon_g07225.t1	OG_3189	Hhon
Hhon_g07759.t1	OG_3189	Hhon
Hhon_g10438.t1	OG_3189	Hhon
Hhon_g10450.t1	OG_3189	Hhon
HoiH23_PlH23_004789-RA	OG_3189	HoiH23
Mmus_ENSMUST00000124270	OG_3191	Mmus
Mlei_ML2528.g12.i1	OG_3191	Mlei
