gene	orthogroup	species
Nvec_v1g126319	OG_2061	Nvec
Hvul_g26285_1	OG_2061	Hvul
Hvul_g26281_1	OG_2061	Hvul
Hvul_g26279_1	OG_2061	Hvul
Spis_XP_022799671_1	OG_2061	Spis
Spis_XP_022801677_1	OG_2061	Spis
Spis_XP_022801657_1	OG_2061	Spis
Spis_XP_022803772_1	OG_2061	Spis
Mlei_ML0714.g5.i1	OG_2061	Mlei
Spolac_c103642_g5	OG_2061	Spolac
Spolac_c93040_g1	OG_2061	Spolac
Spolac_c104895_g2	OG_2061	Spolac
Spolac_c103642_g4	OG_2061	Spolac
Spolac_c74906_g1	OG_2061	Spolac
Spolac_c104895_g2	OG_2061	Spolac
Spolac_c102063_g1	OG_2061	Spolac
Spolac_c98135_g2	OG_2061	Spolac
Spolac_c91991_g2	OG_2061	Spolac
Spolac_c91829_g1	OG_2061	Spolac
Spolac_c103642_g4	OG_2061	Spolac
Spolac_c103642_g5	OG_2061	Spolac
Spolac_c78605_g1	OG_2061	Spolac
Spolac_c104909_g1	OG_2061	Spolac
Spolac_c88004_g1	OG_2061	Spolac
Spolac_c103021_g2	OG_2061	Spolac
Spolac_c103021_g2	OG_2061	Spolac
Spolac_c97761_g2	OG_2061	Spolac
Spolac_c104895_g2	OG_2061	Spolac
Spolac_c97761_g1	OG_2061	Spolac
Spolac_c94062_g1	OG_2061	Spolac
Spolac_c78039_g1	OG_2061	Spolac
Spolac_c88487_g1	OG_2061	Spolac
Spolac_c89292_g2	OG_2061	Spolac
Tadh_TriadT18086	OG_2067	Tadh
TrH2_TrispH2_006752-RA	OG_2067	TrH2
Hhon_g08332.t1	OG_2067	Hhon
HoiH23_PlH23_008820-RA	OG_2067	HoiH23
Mmus_ENSMUST00000020564	OG_2067	Mmus
Mmus_ENSMUST00000239056	OG_2067	Mmus
Mmus_ENSMUST00000042246	OG_2067	Mmus
Mmus_ENSMUST00000094378	OG_2067	Mmus
Dmel_FBtr0076458	OG_2067	Dmel
Nvec_v1g90669	OG_2067	Nvec
Spis_XP_022805549_1	OG_2067	Spis
Spolac_c103695_g2	OG_2067	Spolac
Spolac_c103695_g1	OG_2067	Spolac
Tadh_TriadT32084	OG_2069	Tadh
TrH2_TrispH2_009188-RA	OG_2069	TrH2
Hhon_g01091.t1	OG_2069	Hhon
HoiH23_PlH23_005120-RA	OG_2069	HoiH23
Mmus_ENSMUST00000106037	OG_2069	Mmus
Mmus_ENSMUST00000185916	OG_2069	Mmus
Mmus_ENSMUST00000069614	OG_2069	Mmus
Nvec_v1g200495	OG_2069	Nvec
Nvec_v1g155145	OG_2069	Nvec
Nvec_v1g86869	OG_2069	Nvec
Hvul_g8116_1	OG_2069	Hvul
Hvul_g8115_1	OG_2069	Hvul
Spis_XP_022804060_1	OG_2069	Spis
Spis_XP_022803929_1	OG_2069	Spis
Mlei_ML1664.g7.i1	OG_2069	Mlei
Spolac_c100705_g1	OG_2069	Spolac
Spolac_c100705_g1	OG_2069	Spolac
Spolac_c100705_g1	OG_2069	Spolac
Tadh_wf_g2603.t1	OG_2077	Tadh
TrH2_TrispH2_002737-RA	OG_2077	TrH2
Hhon_g00457.t1	OG_2077	Hhon
HoiH23_PlH23_005311-RA	OG_2077	HoiH23
Mmus_ENSMUST00000236813	OG_2077	Mmus
Dmel_FBtr0114030	OG_2077	Dmel
Nvec_NVE2795	OG_2077	Nvec
Hvul_g21990_1	OG_2077	Hvul
Spis_XP_022780220_1	OG_2077	Spis
Mlei_ML0021.g9.i1	OG_2077	Mlei
Spolac_c101787_g1	OG_2077	Spolac
Spolac_c101787_g1	OG_2077	Spolac
Tadh_TriadT63244	OG_2082	Tadh
TrH2_TrispH2_009708-RA	OG_2082	TrH2
Hhon_g00606.t1	OG_2082	Hhon
HoiH23_PlH23_006106-RA	OG_2082	HoiH23
Mmus_ENSMUST00000007139	OG_2082	Mmus
Mmus_ENSMUST00000049385	OG_2082	Mmus
Dmel_FBtr0073044	OG_2082	Dmel
Nvec_v1g241461	OG_2082	Nvec
Hvul_g20575_1	OG_2082	Hvul
Spis_XP_022796037_1	OG_2082	Spis
Mlei_ML0057.g2.i1	OG_2082	Mlei
Spolac_c110204_g1	OG_2082	Spolac
Tadh_TriadT61184	OG_2090	Tadh
Tadh_TriadT61186	OG_2090	Tadh
Tadh_TriadT61242	OG_2090	Tadh
Tadh_TriadT19828	OG_2090	Tadh
Tadh_TriadT60827	OG_2090	Tadh
Tadh_TriadT31648	OG_2090	Tadh
Tadh_TriadT61240	OG_2090	Tadh
Tadh_wf_g10282.t1	OG_2090	Tadh
Tadh_TriadT31642	OG_2090	Tadh
Tadh_TriadT33689	OG_2090	Tadh
Tadh_TriadT52260	OG_2090	Tadh
Tadh_TriadT64328	OG_2090	Tadh
Tadh_TriadT62481	OG_2090	Tadh
Tadh_TriadT61185	OG_2090	Tadh
Tadh_TriadT62181	OG_2090	Tadh
TrH2_TrispH2_005577-RA	OG_2090	TrH2
TrH2_TrispH2_005580-RA	OG_2090	TrH2
TrH2_TrispH2_007232-RA	OG_2090	TrH2
TrH2_TrispH2_008334-RA	OG_2090	TrH2
TrH2_TrispH2_007230-RA	OG_2090	TrH2
TrH2_TrispH2_001026-RA	OG_2090	TrH2
TrH2_TrispH2_001028-RA	OG_2090	TrH2
TrH2_TrispH2_009793-RA	OG_2090	TrH2
TrH2_TrispH2_009794-RA	OG_2090	TrH2
TrH2_TrispH2_008331-RA	OG_2090	TrH2
TrH2_TrispH2_008332-RA	OG_2090	TrH2
TrH2_TrispH2_008333-RA	OG_2090	TrH2
Hhon_g02893.t1	OG_2090	Hhon
Hhon_g05547.t1	OG_2090	Hhon
Hhon_g06586.t1	OG_2090	Hhon
Hhon_g05546.t1	OG_2090	Hhon
Hhon_g08670.t1	OG_2090	Hhon
Hhon_g10989.t1	OG_2090	Hhon
Hhon_g01031.t1	OG_2090	Hhon
Hhon_g06585.t1	OG_2090	Hhon
Hhon_g09541.t1	OG_2090	Hhon
Hhon_g02895.t1	OG_2090	Hhon
Hhon_g11720.t1	OG_2090	Hhon
Hhon_g05548.t1	OG_2090	Hhon
Hhon_g08175.t1	OG_2090	Hhon
Hhon_g06587.t1	OG_2090	Hhon
Hhon_g08176.t1	OG_2090	Hhon
Hhon_g10794.t1	OG_2090	Hhon
HoiH23_PlH23_008585-RA	OG_2090	HoiH23
HoiH23_PlH23_010971-RA	OG_2090	HoiH23
HoiH23_PlH23_008814-RA	OG_2090	HoiH23
HoiH23_PlH23_005852-RA	OG_2090	HoiH23
HoiH23_PlH23_010963-RA	OG_2090	HoiH23
HoiH23_PlH23_008584-RA	OG_2090	HoiH23
HoiH23_PlH23_007438-RA	OG_2090	HoiH23
HoiH23_PlH23_008583-RA	OG_2090	HoiH23
HoiH23_PlH23_004778-RA	OG_2090	HoiH23
HoiH23_PlH23_010961-RA	OG_2090	HoiH23
HoiH23_PlH23_010962-RA	OG_2090	HoiH23
HoiH23_PlH23_007681-RA	OG_2090	HoiH23
HoiH23_PlH23_007439-RA	OG_2090	HoiH23
HoiH23_PlH23_008815-RA	OG_2090	HoiH23
Mmus_ENSMUST00000238518	OG_2090	Mmus
Mmus_ENSMUST00000074368	OG_2090	Mmus
Dmel_FBtr0345263	OG_2090	Dmel
Hvul_g28834_1	OG_2090	Hvul
Hvul_g28839_1	OG_2090	Hvul
Spis_XP_022810051_1	OG_2090	Spis
Mlei_ML1417.g51.i1	OG_2090	Mlei
Spolac_c90396_g3	OG_2090	Spolac
Spolac_c90396_g2	OG_2090	Spolac
Tadh_TriadT56665	OG_2094	Tadh
TrH2_TrispH2_009636-RA	OG_2094	TrH2
Hhon_g05617.t1	OG_2094	Hhon
HoiH23_PlH23_006995-RA	OG_2094	HoiH23
Mmus_ENSMUST00000027290	OG_2094	Mmus
Mmus_ENSMUST00000191758	OG_2094	Mmus
Dmel_FBtr0087203	OG_2094	Dmel
Nvec_v1g103163	OG_2094	Nvec
Hvul_g8605_1	OG_2094	Hvul
Spis_XP_022800370_1	OG_2094	Spis
Mlei_ML2364.g1.i1	OG_2094	Mlei
Spolac_c102795_g6	OG_2094	Spolac
Spolac_c102795_g6	OG_2094	Spolac
Spolac_c102795_g6	OG_2094	Spolac
Spolac_c102795_g6	OG_2094	Spolac
Tadh_TriadT50816	OG_2105	Tadh
TrH2_TrispH2_000715-RA	OG_2105	TrH2
Hhon_g05017.t1	OG_2105	Hhon
HoiH23_PlH23_008034-RA	OG_2105	HoiH23
Mmus_ENSMUST00000015157	OG_2105	Mmus
Dmel_FBtr0088182	OG_2105	Dmel
Nvec_NVE7649	OG_2105	Nvec
Hvul_g17719_1	OG_2105	Hvul
Spis_XP_022785340_1	OG_2105	Spis
Mlei_ML1855.g23.i1	OG_2105	Mlei
Tadh_TriadT53437	OG_2107	Tadh
Tadh_TriadT9885	OG_2107	Tadh
Tadh_TriadT64033	OG_2107	Tadh
Tadh_TriadT61353	OG_2107	Tadh
Tadh_TriadT60934	OG_2107	Tadh
Tadh_TriadT60933	OG_2107	Tadh
Tadh_TriadT61356	OG_2107	Tadh
TrH2_TrispH2_002617-RA	OG_2107	TrH2
TrH2_TrispH2_004664-RA	OG_2107	TrH2
TrH2_TrispH2_006962-RA	OG_2107	TrH2
TrH2_TrispH2_006071-RA	OG_2107	TrH2
TrH2_TrispH2_006963-RA	OG_2107	TrH2
TrH2_TrispH2_006075-RA	OG_2107	TrH2
Hhon_g05330.t1	OG_2107	Hhon
Hhon_g01739.t1	OG_2107	Hhon
Hhon_g01791.t1	OG_2107	Hhon
Hhon_g01794.t1	OG_2107	Hhon
HoiH23_PlH23_011909-RA	OG_2107	HoiH23
HoiH23_PlH23_004818-RA	OG_2107	HoiH23
Nvec_v1g242091	OG_2107	Nvec
Nvec_NVE2238	OG_2107	Nvec
Nvec_v1g245326	OG_2107	Nvec
Nvec_v1g238915	OG_2107	Nvec
Spis_XP_022785359_1	OG_2107	Spis
Spis_XP_022794561_1	OG_2107	Spis
Spis_XP_022794579_1	OG_2107	Spis
Spis_XP_022780030_1	OG_2107	Spis
Spis_XP_022795796_1	OG_2107	Spis
Spis_XP_022788609_1	OG_2107	Spis
Spis_XP_022799147_1	OG_2107	Spis
Mlei_ML2002.g59.i1	OG_2107	Mlei
Mlei_ML1541.g35.i1	OG_2107	Mlei
Mlei_ML0035.g1.i1	OG_2107	Mlei
Mlei_ML2746.g5.i1	OG_2107	Mlei
Spolac_c89503_g2	OG_2107	Spolac
Mmus_ENSMUST00000147695	OG_2108	Mmus
Mmus_ENSMUST00000065297	OG_2108	Mmus
Nvec_v1g106903	OG_2108	Nvec
Hvul_g15985_1	OG_2108	Hvul
Spis_XP_022781232_1	OG_2108	Spis
Spolac_c95804_g1	OG_2108	Spolac
Spolac_c95804_g1	OG_2108	Spolac
Spolac_c95804_g1	OG_2108	Spolac
Spolac_c98214_g1	OG_2108	Spolac
Spolac_c98214_g1	OG_2108	Spolac
Tadh_TriadT31125	OG_2109	Tadh
TrH2_TrispH2_006186-RA	OG_2109	TrH2
Hhon_g10579.t1	OG_2109	Hhon
HoiH23_PlH23_007202-RA	OG_2109	HoiH23
Mmus_ENSMUST00000067081	OG_2109	Mmus
Dmel_FBtr0078247	OG_2109	Dmel
Nvec_v1g105784	OG_2109	Nvec
Hvul_g4093_1	OG_2109	Hvul
Spis_XP_022798762_1	OG_2109	Spis
Mlei_ML0216.g1.i1	OG_2109	Mlei
Spolac_c99543_g1	OG_2109	Spolac
Spolac_c99543_g1	OG_2109	Spolac
Spolac_c99543_g1	OG_2109	Spolac
Spolac_c99543_g1	OG_2109	Spolac
Tadh_wf_g10460.t1	OG_2110	Tadh
Tadh_wf_g10676.t1	OG_2110	Tadh
Tadh_wf_g10458.t1	OG_2110	Tadh
Tadh_wf_g12092.t1	OG_2110	Tadh
Tadh_wf_g10455.t1	OG_2110	Tadh
Tadh_wf_g10461.t1	OG_2110	Tadh
Tadh_wf_g10457.t1	OG_2110	Tadh
Tadh_wf_g10462.t1	OG_2110	Tadh
Tadh_wf_g10678.t1	OG_2110	Tadh
Tadh_wf_g10681.t1	OG_2110	Tadh
Tadh_wf_g11749.t1	OG_2110	Tadh
Tadh_wf_g11851.t1	OG_2110	Tadh
Tadh_wf_g10456.t1	OG_2110	Tadh
Tadh_wf_g10677.t1	OG_2110	Tadh
Tadh_wf_g10680.t1	OG_2110	Tadh
Tadh_wf_g10679.t1	OG_2110	Tadh
Tadh_wf_g11748.t1	OG_2110	Tadh
TrH2_TrispH2_012091-RA	OG_2110	TrH2
TrH2_TrispH2_012084-RA	OG_2110	TrH2
TrH2_TrispH2_012179-RA	OG_2110	TrH2
TrH2_TrispH2_008040-RA	OG_2110	TrH2
TrH2_TrispH2_009968-RA	OG_2110	TrH2
TrH2_TrispH2_009969-RA	OG_2110	TrH2
TrH2_TrispH2_012174-RA	OG_2110	TrH2
TrH2_TrispH2_012092-RA	OG_2110	TrH2
TrH2_TrispH2_012083-RA	OG_2110	TrH2
TrH2_TrispH2_008044-RA	OG_2110	TrH2
TrH2_TrispH2_012181-RA	OG_2110	TrH2
TrH2_TrispH2_008041-RA	OG_2110	TrH2
TrH2_TrispH2_008043-RA	OG_2110	TrH2
TrH2_TrispH2_008042-RA	OG_2110	TrH2
Hhon_g10042.t1	OG_2110	Hhon
Hhon_g05697.t1	OG_2110	Hhon
Hhon_g05699.t1	OG_2110	Hhon
Hhon_g05695.t1	OG_2110	Hhon
Hhon_g01855.t1	OG_2110	Hhon
Hhon_g01851.t1	OG_2110	Hhon
Hhon_g01852.t1	OG_2110	Hhon
Hhon_g05693.t1	OG_2110	Hhon
Hhon_g01827.t1	OG_2110	Hhon
Hhon_g01854.t1	OG_2110	Hhon
Hhon_g05694.t1	OG_2110	Hhon
HoiH23_PlH23_011826-RA	OG_2110	HoiH23
HoiH23_PlH23_008211-RA	OG_2110	HoiH23
HoiH23_PlH23_011954-RA	OG_2110	HoiH23
HoiH23_PlH23_011611-RA	OG_2110	HoiH23
HoiH23_PlH23_011784-RA	OG_2110	HoiH23
HoiH23_PlH23_011664-RA	OG_2110	HoiH23
HoiH23_PlH23_011827-RA	OG_2110	HoiH23
HoiH23_PlH23_011612-RA	OG_2110	HoiH23
HoiH23_PlH23_011663-RA	OG_2110	HoiH23
Mmus_ENSMUST00000051540	OG_2110	Mmus
Nvec_NVE17557	OG_2110	Nvec
Hvul_g15864_1	OG_2110	Hvul
Spis_XP_022798297_1	OG_2110	Spis
Tadh_TriadT63685	OG_2114	Tadh
TrH2_TrispH2_007847-RA	OG_2114	TrH2
Hhon_g04808.t1	OG_2114	Hhon
HoiH23_PlH23_001602-RA	OG_2114	HoiH23
Mmus_ENSMUST00000064635	OG_2114	Mmus
Dmel_FBtr0074675	OG_2114	Dmel
Nvec_NVE17555	OG_2114	Nvec
Spis_XP_022799171_1	OG_2114	Spis
Spis_XP_022791266_1	OG_2114	Spis
Mlei_ML0544.g13.i1	OG_2114	Mlei
Spolac_c93124_g1	OG_2114	Spolac
Spolac_c93124_g2	OG_2114	Spolac
Tadh_TriadT37880	OG_2122	Tadh
TrH2_TrispH2_007434-RA	OG_2122	TrH2
Hhon_g03437.t1	OG_2122	Hhon
HoiH23_PlH23_007156-RA	OG_2122	HoiH23
Mmus_ENSMUST00000080926	OG_2122	Mmus
Mmus_ENSMUST00000004378	OG_2122	Mmus
Mmus_ENSMUST00000072841	OG_2122	Mmus
Mmus_ENSMUST00000076155	OG_2122	Mmus
Dmel_FBtr0077905	OG_2122	Dmel
Nvec_v1g229475	OG_2122	Nvec
Nvec_v1g148969	OG_2122	Nvec
Hvul_g18313_1	OG_2122	Hvul
Spis_XP_022793504_1	OG_2122	Spis
Mlei_ML0179.g3.i1	OG_2122	Mlei
Spolac_c103908_g3	OG_2122	Spolac
Mmus_ENSMUST00000041804	OG_2128	Mmus
Mmus_ENSMUST00000209617	OG_2128	Mmus
Mmus_ENSMUST00000064307	OG_2128	Mmus
Nvec_v1g147113	OG_2128	Nvec
Nvec_v1g126398	OG_2128	Nvec
Spis_XP_022799872_1	OG_2128	Spis
Spolac_c103594_g5	OG_2128	Spolac
Mmus_ENSMUST00000108695	OG_2130	Mmus
Mmus_ENSMUST00000134469	OG_2130	Mmus
Mmus_ENSMUST00000009713	OG_2130	Mmus
Dmel_FBtr0344569	OG_2130	Dmel
Nvec_v1g4998	OG_2130	Nvec
Hvul_g4713_1	OG_2130	Hvul
Spis_XP_022780260_1	OG_2130	Spis
Mlei_ML2789.g13.i1	OG_2130	Mlei
Spolac_c103335_g1	OG_2130	Spolac
Spolac_c103335_g1	OG_2130	Spolac
Tadh_TriadT20168	OG_2136	Tadh
TrH2_TrispH2_008662-RA	OG_2136	TrH2
Hhon_g04069.t1	OG_2136	Hhon
HoiH23_PlH23_000813-RA	OG_2136	HoiH23
Dmel_FBtr0084494	OG_2136	Dmel
Nvec_v1g182064	OG_2136	Nvec
Hvul_g6414_1	OG_2136	Hvul
Hvul_g6415_1	OG_2136	Hvul
Spis_XP_022783534_1	OG_2136	Spis
Mlei_ML0167.g16.i1	OG_2136	Mlei
Spolac_c104790_g1	OG_2136	Spolac
Spolac_c104790_g1	OG_2136	Spolac
Spolac_c104790_g1	OG_2136	Spolac
Spolac_c104790_g1	OG_2136	Spolac
Spolac_c104790_g1	OG_2136	Spolac
Tadh_TriadT23253	OG_2139	Tadh
TrH2_TrispH2_001294-RA	OG_2139	TrH2
Hhon_g05916.t1	OG_2139	Hhon
HoiH23_PlH23_000560-RA	OG_2139	HoiH23
Mmus_ENSMUST00000239113	OG_2139	Mmus
Mmus_ENSMUST00000023088	OG_2139	Mmus
Dmel_FBtr0087171	OG_2139	Dmel
Dmel_FBtr0079959	OG_2139	Dmel
Nvec_v1g184928	OG_2139	Nvec
Nvec_v1g170108	OG_2139	Nvec
Nvec_NVE19899	OG_2139	Nvec
Nvec_v1g220553	OG_2139	Nvec
Nvec_v1g147994	OG_2139	Nvec
Hvul_g9739_1	OG_2139	Hvul
Spis_XP_022780455_1	OG_2139	Spis
Spis_XP_022803371_1	OG_2139	Spis
Spis_XP_022803399_1	OG_2139	Spis
Mlei_ML0482.g3.i1	OG_2139	Mlei
Mlei_ML0482.g2.i1	OG_2139	Mlei
Spolac_c100114_g1	OG_2139	Spolac
Tadh_TriadT22691	OG_2140	Tadh
TrH2_TrispH2_002099-RA	OG_2140	TrH2
Hhon_g11366.t1	OG_2140	Hhon
HoiH23_PlH23_010027-RA	OG_2140	HoiH23
Mmus_ENSMUST00000107559	OG_2140	Mmus
Mmus_ENSMUST00000135493	OG_2140	Mmus
Mmus_ENSMUST00000110146	OG_2140	Mmus
Mmus_ENSMUST00000163888	OG_2140	Mmus
Dmel_FBtr0330708	OG_2140	Dmel
Nvec_v1g170111	OG_2140	Nvec
Nvec_v1g122107	OG_2140	Nvec
Hvul_g20637_1	OG_2140	Hvul
Spis_XP_022807802_1	OG_2140	Spis
Mlei_ML0778.g1.i1	OG_2140	Mlei
Spolac_c99064_g2	OG_2140	Spolac
Mmus_ENSMUST00000113367	OG_2156	Mmus
Dmel_FBtr0113205	OG_2156	Dmel
Nvec_v1g21616	OG_2156	Nvec
Hvul_g13533_1	OG_2156	Hvul
Spis_XP_022798119_1	OG_2156	Spis
Mlei_ML1430.g9.i1	OG_2156	Mlei
Spolac_c96120_g1	OG_2156	Spolac
Spolac_c96120_g1	OG_2156	Spolac
Mmus_ENSMUST00000000317	OG_2169	Mmus
Mmus_ENSMUST00000208710	OG_2169	Mmus
Mmus_ENSMUST00000022122	OG_2169	Mmus
Mmus_ENSMUST00000001304	OG_2169	Mmus
Dmel_FBtr0076543	OG_2169	Dmel
Dmel_FBtr0076523	OG_2169	Dmel
Dmel_FBtr0083184	OG_2169	Dmel
Nvec_v1g106603	OG_2169	Nvec
Nvec_v1g197000	OG_2169	Nvec
Nvec_v1g215593	OG_2169	Nvec
Nvec_v1g100576	OG_2169	Nvec
Nvec_v1g239568	OG_2169	Nvec
Nvec_v1g88035	OG_2169	Nvec
Nvec_v1g234345	OG_2169	Nvec
Nvec_v1g207743	OG_2169	Nvec
Nvec_v1g215592	OG_2169	Nvec
Nvec_v1g227908	OG_2169	Nvec
Hvul_g18816_1	OG_2169	Hvul
Hvul_g1382_1	OG_2169	Hvul
Spis_XP_022788692_1	OG_2169	Spis
Spis_XP_022782065_1	OG_2169	Spis
Spis_XP_022782066_1	OG_2169	Spis
Spis_XP_022791427_1	OG_2169	Spis
Spis_XP_022793798_1	OG_2169	Spis
Spis_XP_022800238_1	OG_2169	Spis
Spis_XP_022794855_1	OG_2169	Spis
Mlei_ML0200.g23.i1	OG_2169	Mlei
Mlei_ML0244.g7.i1	OG_2169	Mlei
Mlei_ML2163.g11.i1	OG_2169	Mlei
Mlei_ML1835.g5.i1	OG_2169	Mlei
Tadh_TriadT62635	OG_2178	Tadh
Tadh_TriadT52445	OG_2178	Tadh
TrH2_TrispH2_000100-RA	OG_2178	TrH2
Hhon_g06148.t1	OG_2178	Hhon
HoiH23_PlH23_001907-RA	OG_2178	HoiH23
Mmus_ENSMUST00000069520	OG_2178	Mmus
Mmus_ENSMUST00000141387	OG_2178	Mmus
Mmus_ENSMUST00000223583	OG_2178	Mmus
Mmus_ENSMUST00000076698	OG_2178	Mmus
Nvec_v1g182641	OG_2178	Nvec
Hvul_g26654_1	OG_2178	Hvul
Hvul_g26661_1	OG_2178	Hvul
Hvul_g26660_1	OG_2178	Hvul
Spis_XP_022784489_1	OG_2178	Spis
Mlei_ML0098.g7.i1	OG_2178	Mlei
Spolac_c95517_g1	OG_2178	Spolac
Spolac_c101328_g1	OG_2178	Spolac
Tadh_TriadT49530	OG_2182	Tadh
TrH2_TrispH2_008414-RA	OG_2182	TrH2
Hhon_g08887.t1	OG_2182	Hhon
HoiH23_PlH23_008099-RA	OG_2182	HoiH23
Mmus_ENSMUST00000037119	OG_2182	Mmus
Mmus_ENSMUST00000024159	OG_2182	Mmus
Mmus_ENSMUST00000160937	OG_2182	Mmus
Mmus_ENSMUST00000052609	OG_2182	Mmus
Mmus_ENSMUST00000092768	OG_2182	Mmus
Mmus_ENSMUST00000021241	OG_2182	Mmus
Dmel_FBtr0300076	OG_2182	Dmel
Nvec_v1g89029	OG_2182	Nvec
Hvul_g6880_1	OG_2182	Hvul
Hvul_g18245_1	OG_2182	Hvul
Spis_XP_022792039_1	OG_2182	Spis
Tadh_TriadT61853	OG_2184	Tadh
Tadh_TriadT64122	OG_2184	Tadh
TrH2_TrispH2_010198-RA	OG_2184	TrH2
TrH2_TrispH2_007111-RA	OG_2184	TrH2
Hhon_g08685.t1	OG_2184	Hhon
HoiH23_PlH23_008127-RA	OG_2184	HoiH23
Mmus_ENSMUST00000027297	OG_2184	Mmus
Mmus_ENSMUST00000079176	OG_2184	Mmus
Tadh_TriadT58110	OG_2186	Tadh
TrH2_TrispH2_000579-RA	OG_2186	TrH2
Hhon_g00109.t1	OG_2186	Hhon
HoiH23_PlH23_002832-RA	OG_2186	HoiH23
Mmus_ENSMUST00000110001	OG_2186	Mmus
Dmel_FBtr0086304	OG_2186	Dmel
Nvec_v1g179005	OG_2186	Nvec
Hvul_g11203_1	OG_2186	Hvul
Spis_XP_022781216_1	OG_2186	Spis
Mlei_ML0479.g4.i1	OG_2186	Mlei
Spolac_c102935_g1	OG_2186	Spolac
Spolac_c85537_g1	OG_2186	Spolac
Tadh_TriadT64389	OG_2193	Tadh
TrH2_TrispH2_004954-RA	OG_2193	TrH2
Hhon_g06568.t1	OG_2193	Hhon
HoiH23_PlH23_001836-RA	OG_2193	HoiH23
Mmus_ENSMUST00000038228	OG_2193	Mmus
Mmus_ENSMUST00000021471	OG_2193	Mmus
Dmel_FBtr0076038	OG_2193	Dmel
Dmel_FBtr0343273	OG_2193	Dmel
Nvec_v1g100694	OG_2193	Nvec
Spis_XP_022795850_1	OG_2193	Spis
Mlei_ML1541.g29.i1	OG_2193	Mlei
Mlei_ML2340.g3.i1	OG_2193	Mlei
Spolac_c95370_g1	OG_2193	Spolac
Tadh_TriadT12737	OG_2202	Tadh
Tadh_TriadT56952	OG_2202	Tadh
Tadh_TriadT25487	OG_2202	Tadh
Tadh_TriadT25545	OG_2202	Tadh
Tadh_TriadT56927	OG_2202	Tadh
Tadh_TriadT56978	OG_2202	Tadh
Tadh_TriadT34441	OG_2202	Tadh
Tadh_TriadT19239	OG_2202	Tadh
Tadh_TriadT56983	OG_2202	Tadh
Tadh_TriadT12811	OG_2202	Tadh
Tadh_TriadT36897	OG_2202	Tadh
Tadh_TriadT25150	OG_2202	Tadh
Tadh_TriadT12969	OG_2202	Tadh
Tadh_TriadT51438	OG_2202	Tadh
Tadh_TriadT34446	OG_2202	Tadh
Tadh_TriadT34090	OG_2202	Tadh
Tadh_TriadT56953	OG_2202	Tadh
Tadh_TriadT56957	OG_2202	Tadh
Tadh_TriadT53411	OG_2202	Tadh
Tadh_TriadT56947	OG_2202	Tadh
Tadh_TriadT51440	OG_2202	Tadh
TrH2_TrispH2_010669-RA	OG_2202	TrH2
TrH2_TrispH2_004256-RA	OG_2202	TrH2
TrH2_TrispH2_004281-RA	OG_2202	TrH2
TrH2_TrispH2_009880-RA	OG_2202	TrH2
TrH2_TrispH2_004260-RA	OG_2202	TrH2
TrH2_TrispH2_004257-RA	OG_2202	TrH2
TrH2_TrispH2_004258-RA	OG_2202	TrH2
TrH2_TrispH2_004259-RA	OG_2202	TrH2
TrH2_TrispH2_004279-RA	OG_2202	TrH2
TrH2_TrispH2_011539-RA	OG_2202	TrH2
TrH2_TrispH2_009881-RA	OG_2202	TrH2
TrH2_TrispH2_011540-RA	OG_2202	TrH2
TrH2_TrispH2_008679-RA	OG_2202	TrH2
TrH2_TrispH2_011538-RA	OG_2202	TrH2
TrH2_TrispH2_011541-RA	OG_2202	TrH2
TrH2_TrispH2_004251-RA	OG_2202	TrH2
TrH2_TrispH2_011968-RA	OG_2202	TrH2
TrH2_TrispH2_002590-RA	OG_2202	TrH2
TrH2_TrispH2_010667-RA	OG_2202	TrH2
TrH2_TrispH2_003772-RA	OG_2202	TrH2
Hhon_g10223.t1	OG_2202	Hhon
Hhon_g11870.t1	OG_2202	Hhon
Hhon_g11933.t1	OG_2202	Hhon
Hhon_g06446.t1	OG_2202	Hhon
Hhon_g06447.t1	OG_2202	Hhon
Hhon_g06450.t1	OG_2202	Hhon
Hhon_g08991.t1	OG_2202	Hhon
Hhon_g08990.t1	OG_2202	Hhon
Hhon_g09828.t1	OG_2202	Hhon
Hhon_g10944.t1	OG_2202	Hhon
Hhon_g10945.t1	OG_2202	Hhon
Hhon_g03877.t1	OG_2202	Hhon
Hhon_g03879.t1	OG_2202	Hhon
Hhon_g06449.t1	OG_2202	Hhon
Hhon_g08992.t1	OG_2202	Hhon
Hhon_g10949.t1	OG_2202	Hhon
Hhon_g10943.t1	OG_2202	Hhon
Hhon_g06445.t1	OG_2202	Hhon
Hhon_g03875.t1	OG_2202	Hhon
Hhon_g11934.t1	OG_2202	Hhon
Hhon_g11871.t1	OG_2202	Hhon
HoiH23_PlH23_007845-RA	OG_2202	HoiH23
HoiH23_PlH23_007065-RA	OG_2202	HoiH23
HoiH23_PlH23_009872-RA	OG_2202	HoiH23
HoiH23_PlH23_002391-RA	OG_2202	HoiH23
HoiH23_PlH23_002392-RA	OG_2202	HoiH23
HoiH23_PlH23_002394-RA	OG_2202	HoiH23
HoiH23_PlH23_007066-RA	OG_2202	HoiH23
HoiH23_PlH23_007067-RA	OG_2202	HoiH23
HoiH23_PlH23_002393-RA	OG_2202	HoiH23
HoiH23_PlH23_002390-RA	OG_2202	HoiH23
HoiH23_PlH23_002396-RA	OG_2202	HoiH23
HoiH23_PlH23_011416-RA	OG_2202	HoiH23
