Tadh_cell_type	Tadh_color	Tadh_leiden_clusters	Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.5017886	0.73213476
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	9.539049	-5.8307986
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_89	5.7994027	0.74452245
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_33	13.012912	14.183797
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_162	5.1904416	9.212514
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_110	6.152504	2.395917
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.1335797	14.500746
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.5203586	13.760933
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	0.09542393	2.1443012
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_66	8.715185	-7.0304594
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_35	14.001048	14.373469
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.3427987	14.545001
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.3450923	12.797097
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.3401318	13.118673
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.2119293	-2.1936424
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.5115294	13.601284
peptidergic_progenitors	blueviolet	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_163	5.766082	5.3996325
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_32	12.977657	13.866959
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_156	-5.329268	0.26542625
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	0.17063245	2.293253
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-6.4531903	12.275273
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	9.758925	-5.765746
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-5.3758144	0.27555284
peptidergic_delta	skyblue3	48	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_170	-1.6498007	20.683979
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	9.222322	-6.190733
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_109	5.7736874	2.4132416
trans_epithelia_dorsal_ventral	gray95	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_137	6.1206217	4.7759476
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_14	-5.555144	13.247347
unknown_2.1	darkolivegreen3	40	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_26	19.813353	10.921973
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.281493	13.002326
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_148	4.774473	10.269915
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.5426655	13.747738
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_32	13.865202	13.881204
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.3233156	9.948484
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.520567	13.191613
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_47	9.327108	-7.231957
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	9.278944	-5.8597584
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_143	4.3686748	9.369129
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-6.077281	14.343377
epithelia_ventral	orchid1	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_130	3.2685082	4.8294153
peptidergic_lambda	cyan2	41	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_181	-7.349352	-7.1331964
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_133	5.7597566	4.3864903
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	9.023344	-5.3338437
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-6.4647093	12.282301
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	12.627717	13.9148445
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	-5.485435	0.17416058
trans_epithelia_dorsal_ventral	gray95	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_142	-5.4589624	0.24410038
epithelia_ventral	orchid1	20	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_130	3.49103	4.500839
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_67	8.560072	-6.4841857
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	-5.436383	0.29364514
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_68	8.605471	-6.5170317
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_11	-5.9177256	15.074507
peptidergic_delta	skyblue3	48	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_170	-1.6493832	20.685083
epithelia_dorsal	mediumorchid3	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_158	5.511588	8.635977
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_6	-6.441861	13.27924
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.2518606	10.367201
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	4.8843503	10.885246
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	9.099828	-6.5910945
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_117	6.1016326	3.085504
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	9.248629	-5.9526362
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_117	4.6817183	4.09495
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	5.0031304	3.2299905
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-6.4700828	12.24418
unknown_2.1	darkolivegreen3	40	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_26	19.887783	10.848203
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.19271	-2.2020552
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_52	8.308778	-5.817716
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_186	8.701097	-11.578814
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_89	5.689407	0.86558044
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_73	8.9866	-5.098416
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-5.669569	12.871961
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_74	9.190019	-6.153603
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_165	19.72009	5.4846773
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_6	-5.327153	13.033824
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_148	4.910922	10.319018
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_175	-4.0394835	6.3834515
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_6	-6.489722	13.735795
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.3750176	0.21278988
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.1442323	14.413724
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_89	5.915601	1.4599456
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_185	8.397578	-11.729853
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_111	6.412698	2.5024564
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_155	-5.409925	0.2290617
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	-3.7284725	6.7065244
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_11	-5.973216	15.047425
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-6.029907	14.198176
epithelia_ventral	orchid1	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_127	3.3319986	4.0139594
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.323871	13.001266
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_32	13.491355	13.936023
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_110	5.720494	1.9876318
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.2458463	14.420586
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.5431156	13.762688
peptidergic_delta	skyblue3	45	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_170	-4.2723126	21.147667
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.359244	9.105001
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_53	8.7716	-6.931324
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-5.4389744	0.22915205
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_68	8.43696	-5.8947525
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_11	-5.98044	15.009758
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_134	5.222839	5.311098
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.6619477	10.86819
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_67	7.962164	-5.7000594
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_155	-5.5093317	0.3134703
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.4958262	13.208817
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.1187787	0.9665499
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_81	5.1928225	2.626045
epithelia_ventral	orchid1	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_110	5.7371125	1.5990002
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_39	14.197588	14.341212
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_69	9.219543	-5.607791
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.5330973	0.848339
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_175	-4.0654526	6.3573685
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_110	5.493124	1.9081461
trans_fibre_gland	gray55	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_41	13.480621	14.847832
trans_lipophil_1_epithelia	gray80	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_24	-5.341931	13.083622
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.237123	-2.1709664
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_150	4.2529736	9.949192
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.192207	12.93573
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	0.20191415	2.247433
peptidergic_theta	royalblue3	47	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_176	-11.741255	1.5635241
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_14	-5.489765	13.533242
peptidergic_lambda	cyan2	41	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_181	-7.3266397	-7.1098876
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_50	9.148567	-4.324839
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_135	5.8826313	5.6047897
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_109	6.069599	2.7535722
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.360539	13.072345
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_18	-5.7660117	14.923606
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.075215	14.414027
epithelia_ventral	orchid1	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_127	3.0441113	3.7055228
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.317129	10.511427
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_66	9.185618	-6.0557075
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_133	5.6708155	5.2973475
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_136	4.4897914	9.087949
peptidergic_nu	cyan4	33	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_188	1.3450143	21.183546
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_153	-5.3704996	0.20564552
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_112	5.695792	3.1925242
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_69	10.049462	-5.826865
trans_lipophil_1_epithelia	gray80	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_25	-5.6703506	14.142537
peptidergic_zeta	steelblue3	30	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_173	9.140859	22.196243
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.3871512	13.632753
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	4.7399836	0.13120528
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_12	-6.1515255	14.6150875
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_56	8.476771	-5.2546263
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_53	8.403897	-6.1331058
epithelia_ventral	orchid1	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_108	4.434228	-0.19637528
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_53	8.261118	-6.87373
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_14	-5.427457	13.354415
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_143	4.99143	9.418438
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_165	19.657705	5.7059026
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_155	-5.3810754	0.14966032
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.797234	9.605906
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_178	-2.7493975	-10.321729
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_69	5.531532	0.4885317
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_155	-5.5161476	0.28590086
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_138	5.6042657	5.5530524
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_52	8.220035	-5.184282
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_72	9.486727	-5.609542
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-6.008268	12.661084
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.003037	9.087651
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	9.14597	-5.072482
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_156	-5.34871	0.16623914
trans_lipophil_1_gland	gray75	42	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	10.885057	-5.3076243
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	9.462923	-5.853898
trans_epithelia_dorsal_ventral	gray95	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_135	5.407503	5.5955067
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_67	8.447543	-6.2733636
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_107	0.16189432	2.2143793
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_137	5.7185044	5.48825
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.5928965	13.909489
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_69	9.270837	-5.5961637
peptidergic_kappa	deepskyblue3	38	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_180	19.739592	11.131056
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_15	-5.538218	13.807655
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_151	-5.4798503	0.2740779
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-5.505252	0.20100832
epithelia_ventral	orchid1	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_124	0.28510323	2.2705376
trans_lipophil_1_gland	gray75	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	9.172473	-6.235447
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.195536	13.103186
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.821666	10.858229
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_136	5.8083873	4.9486856
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.8065414	10.677289
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.4538608	13.808149
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_157	5.2349186	10.5367985
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_66	8.704511	-6.4825754
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_133	5.948345	3.0674968
gland_1	darkorange3	17	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_72	8.82138	-5.932527
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_131	5.6976314	4.37678
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.3935237	0.82782215
trans_gland_epithelia	gray45	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_77	8.561047	-4.743428
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.391025	13.380077
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_148	4.9901624	10.79926
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.423661	13.2927885
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.862441	10.840716
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_67	8.022399	-4.9362187
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_126	4.927285	4.9791145
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_71	9.073271	-5.0032396
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_155	-5.400088	0.3532507
epithelia_unknown_2	plum3	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_101	5.1279597	3.0487306
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-6.394262	12.231823
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_109	6.033133	2.788823
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_13	-5.3937993	13.651696
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.302551	12.922431
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_69	8.7534485	-5.564341
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_39	14.216983	14.433351
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	4.651391	0.019343987
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.5820246	1.0618712
peptidergic_kappa	deepskyblue3	38	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_180	19.699528	11.102619
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_137	6.04565	4.8352156
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.0916467	9.340782
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_38	13.634405	14.129716
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	5.4518514	0.8407349
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	5.0508833	9.48239
epithelia_unknown_1	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_91	-0.069678694	2.0767968
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_89	5.7391973	0.87257904
peptidergic_lambda	cyan2	51	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_182	1.2851145	-9.134242
trans_gland_epithelia	gray45	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_77	0.2660062	2.3417213
